"Date & Time","use [kW]","gen [kW]","25:CounterOutlets2 [kW]","25:CounterOutlets2* [kVA]","24:CounterOutlets1 [kW]","24:CounterOutlets1* [kVA]","26:KitchenOutlets [kW]","26:KitchenOutlets* [kVA]"
2014-06-03 21:31:00,-0.000000000,-0.000000000,-0.004283333,0.012866667,-0.002916667,0.006400000,-0.006283333,0.007600000
2014-06-03 21:30:00,-0.000000000,-0.000000000,-0.004266667,0.012866667,-0.002916667,0.006400000,-0.006283333,0.007583333
2014-06-03 21:29:00,-0.000000000,-0.000000000,-0.004233333,0.012833333,-0.002933333,0.006433333,-0.006283333,0.007600000
2014-06-03 21:28:00,-0.000000000,-0.000000000,-0.004233333,0.012816667,-0.002916667,0.006466667,-0.006300000,0.007616667
2014-06-03 21:27:00,-0.000000000,-0.000000000,-0.004233333,0.012850000,-0.002950000,0.006483333,-0.006333333,0.007633333
2014-06-03 21:26:00,-0.000000000,-0.000000000,-0.004233333,0.012833333,-0.002933333,0.006466667,-0.006300000,0.007616667
2014-06-03 21:25:00,-0.000000000,-0.000000000,-0.004216667,0.012816667,-0.002933333,0.006466667,-0.006316667,0.007633333
2014-06-03 21:24:00,-0.000000000,-0.000000000,-0.004233333,0.012816667,-0.002933333,0.006500000,-0.006300000,0.007600000
2014-06-03 21:23:00,-0.000000000,-0.000000000,-0.004216667,0.012833333,-0.002933333,0.006500000,-0.006300000,0.007633333
2014-06-03 21:22:00,-0.000000000,-0.000000000,-0.004216667,0.012833333,-0.002950000,0.006483333,-0.006316667,0.007616667
2014-06-03 21:21:00,-0.000000000,-0.000000000,-0.004250000,0.012850000,-0.002916667,0.006483333,-0.006283333,0.007600000
2014-06-03 21:20:00,-0.000000000,-0.000000000,-0.004233333,0.012800000,-0.002933333,0.006450000,-0.006283333,0.007583333
2014-06-03 21:19:00,-0.000000000,-0.000000000,-0.004250000,0.012800000,-0.002900000,0.006483333,-0.006250000,0.007566667
2014-06-03 21:18:00,-0.000000000,-0.000000000,-0.004383333,0.012800000,-0.002800000,0.006450000,-0.006116667,0.007416667
2014-06-03 21:17:00,-0.000000000,-0.000000000,-0.004366667,0.012783333,-0.002816667,0.006450000,-0.006150000,0.007433333
2014-06-03 21:16:00,-0.000000000,-0.000000000,-0.004550000,0.012733333,-0.002650000,0.006450000,-0.005900000,0.007200000
2014-06-03 21:15:00,-0.000000000,-0.000000000,-0.005216667,0.012666667,-0.002116667,0.006416667,-0.005166667,0.006466667
2014-06-03 21:14:00,-0.000000000,-0.000000000,-0.005200000,0.012666667,-0.002116667,0.006416667,-0.005166667,0.006483333
2014-06-03 21:13:00,-0.000000000,-0.000000000,-0.005216667,0.012666667,-0.002100000,0.006416667,-0.005183333,0.006500000
2014-06-03 21:12:00,-0.000000000,-0.000000000,-0.005216667,0.012683333,-0.002116667,0.006416667,-0.005183333,0.006500000
2014-06-03 21:11:00,-0.000000000,-0.000000000,-0.005216667,0.012650000,-0.002100000,0.006416667,-0.005166667,0.006483333
2014-06-03 21:10:00,-0.000000000,-0.000000000,-0.005250000,0.012666667,-0.002083333,0.006466667,-0.005166667,0.006483333
2014-06-03 21:09:00,-0.000000000,-0.000000000,-0.005233333,0.012650000,-0.002100000,0.006466667,-0.005150000,0.006466667
2014-06-03 21:08:00,-0.000000000,-0.000000000,-0.005866667,0.012900000,-0.001500000,0.006433333,-0.004400000,0.005983333
2014-06-03 21:07:00,-0.000000000,-0.000000000,-0.006100000,0.013000000,-0.001283333,0.006416667,-0.004133333,0.005766667
2014-06-03 21:06:00,-0.000000000,-0.000000000,-0.006083333,0.013000000,-0.001300000,0.006400000,-0.004166667,0.005800000
2014-06-03 21:05:00,-0.000000000,-0.000000000,-0.005500000,0.012733333,-0.001683333,0.006483333,-0.004866667,0.006350000
2014-06-03 21:04:00,-0.000000000,-0.000000000,-0.005850000,0.012866667,-0.001466667,0.006433333,-0.004450000,0.005983333
2014-06-03 21:03:00,-0.000000000,-0.000000000,-0.006000000,0.012966667,-0.001366667,0.006400000,-0.004250000,0.005866667
2014-06-03 21:02:00,-0.000000000,-0.000000000,-0.006000000,0.012966667,-0.001366667,0.006383333,-0.004250000,0.005883333
2014-06-03 21:01:00,-0.000000000,-0.000000000,-0.005450000,0.013000000,-0.001833333,0.006350000,-0.004900000,0.006433333
2014-06-03 21:00:00,-0.000000000,-0.000000000,-0.005216667,0.012950000,-0.001966667,0.006266667,-0.005100000,0.006633333
2014-06-03 20:59:00,-0.000000000,-0.000000000,-0.005333333,0.012866667,-0.001900000,0.006366667,-0.004950000,0.006516667
2014-06-03 20:58:00,-0.000000000,-0.000000000,-0.005433333,0.012850000,-0.001833333,0.006416667,-0.004833333,0.006416667
2014-06-03 20:57:00,-0.000000000,-0.000000000,-0.005416667,0.012833333,-0.001866667,0.006400000,-0.004866667,0.006450000
2014-06-03 20:56:00,-0.000000000,-0.000000000,-0.005566667,0.012883333,-0.001733333,0.006383333,-0.004700000,0.006300000
2014-06-03 20:55:00,-0.000000000,-0.000000000,-0.005816667,0.012900000,-0.001600000,0.006383333,-0.004500000,0.006100000
2014-06-03 20:54:00,-0.000000000,-0.000000000,-0.005783333,0.012883333,-0.001600000,0.006366667,-0.004533333,0.006116667
2014-06-03 20:53:00,-0.000000000,-0.000000000,-0.005816667,0.012883333,-0.001550000,0.006366667,-0.004466667,0.006066667
2014-06-03 20:52:00,-0.000000000,-0.000000000,-0.005783333,0.012816667,-0.001600000,0.006383333,-0.004516667,0.006083333
2014-06-03 20:51:00,-0.000000000,-0.000000000,-0.005783333,0.012833333,-0.001583333,0.006383333,-0.004483333,0.006100000
2014-06-03 20:50:00,-0.000000000,-0.000000000,-0.005850000,0.012850000,-0.001516667,0.006383333,-0.004400000,0.006000000
2014-06-03 20:49:00,-0.000000000,-0.000000000,-0.005866667,0.012866667,-0.001483333,0.006366667,-0.004366667,0.006000000
2014-06-03 20:48:00,-0.000000000,-0.000000000,-0.006066667,0.012950000,-0.001350000,0.006383333,-0.004183333,0.005866667
2014-06-03 20:47:00,-0.000000000,-0.000000000,-0.006133333,0.012800000,-0.001350000,0.006400000,-0.004083333,0.005666667
2014-06-03 20:46:00,-0.000000000,-0.000000000,-0.005883333,0.012533333,-0.001650000,0.006433333,-0.004350000,0.005850000
2014-06-03 20:45:00,-0.000000000,-0.000000000,-0.005883333,0.012533333,-0.001650000,0.006433333,-0.004350000,0.005833333
2014-06-03 20:44:00,-0.000000000,-0.000000000,-0.005883333,0.012550000,-0.001650000,0.006433333,-0.004350000,0.005833333
2014-06-03 20:43:00,-0.000000000,-0.000000000,-0.005900000,0.012550000,-0.001633333,0.006450000,-0.004350000,0.005866667
2014-06-03 20:42:00,-0.000000000,-0.000000000,-0.005883333,0.012550000,-0.001650000,0.006433333,-0.004350000,0.005816667
2014-06-03 20:41:00,-0.000000000,-0.000000000,-0.005900000,0.012550000,-0.001633333,0.006433333,-0.004316667,0.005800000
2014-06-03 20:40:00,-0.000000000,-0.000000000,-0.005883333,0.012516667,-0.001633333,0.006416667,-0.004316667,0.005816667
2014-06-03 20:39:00,-0.000000000,-0.000000000,-0.005883333,0.012516667,-0.001633333,0.006433333,-0.004316667,0.005783333
2014-06-03 20:38:00,-0.000000000,-0.000000000,-0.005883333,0.012516667,-0.001633333,0.006400000,-0.004316667,0.005783333
2014-06-03 20:37:00,-0.000000000,-0.000000000,-0.005883333,0.012516667,-0.001633333,0.006416667,-0.004333333,0.005833333
