@relation 1train-c-weka.filters.unsupervised.attribute.Remove-R6-7

@attribute refinedUse numeric
@attribute ' dow' {0,1,2,3,4,5,6}
@attribute ' phase' {0,1,2,3}
@attribute ' dType' {0,1}
@attribute ' Time' numeric
@attribute ' Cluster' {cluster8,cluster13,cluster7,cluster11,cluster6,cluster4,cluster1,cluster19,cluster10,cluster0,cluster16,cluster2,cluster3,cluster5,cluster15,cluster17,cluster18,cluster9,cluster14,cluster12}

@data
0.95858,6,0,0,16160,cluster3
2.00887,1,3,1,10280,cluster16
2.00887,1,3,1,10280,cluster16
2.00887,1,3,1,10280,cluster16
0,0,1,0,3040,cluster11
2.00887,1,3,1,10280,cluster16
0.123049,0,0,0,19100,cluster11
2.00887,1,3,1,10280,cluster16
2.00887,1,3,1,10280,cluster16
0.907582,5,2,0,6070,cluster9
0.907582,5,2,0,6070,cluster9
2.00887,1,3,1,10280,cluster16
1.30432,4,2,1,4280,cluster14
1.30432,4,2,1,4280,cluster14
1.4126,4,2,1,5250,cluster14
1.4126,4,2,1,5250,cluster14
1.4126,4,2,1,5250,cluster14
1.4126,4,2,1,5250,cluster14
1.4126,4,2,1,5250,cluster14
1.4126,4,2,1,5250,cluster14
1.37847,4,2,1,4080,cluster14
1.37847,4,2,1,4080,cluster14
1.4126,4,2,1,5250,cluster14
1.4126,4,2,1,5250,cluster14
0.650084,6,1,0,1470,cluster2
0.650084,6,1,0,1470,cluster2
1.36718,0,0,1,16460,cluster17
1.729,3,0,1,15530,cluster8
0.327,3,0,1,16090,cluster3
0.057165,5,0,1,23120,cluster11
2.82128,0,3,0,9560,cluster19
1.10082,4,2,1,4310,cluster14
1.10082,4,2,1,4310,cluster14
0.650084,6,1,0,1470,cluster2
0.650084,6,1,0,1470,cluster2
0.247267,6,0,0,19010,cluster17
0.947433,2,2,1,4040,cluster18
0,4,3,1,11100,cluster11
2.82128,0,3,0,9560,cluster19
1.54395,2,3,1,9430,cluster4
1.73992,4,1,1,1050,cluster7
1.73992,4,1,1,1050,cluster7
0.327,3,0,1,16090,cluster3
0.991683,4,1,1,2520,cluster9
0.991683,4,1,1,2520,cluster9
1.32063,5,1,0,2060,cluster3
0.247267,6,0,0,19010,cluster17
1.10082,4,2,1,4310,cluster14
1.10082,4,2,1,4310,cluster14
0.947433,2,2,1,4040,cluster18
0.457567,6,1,0,1260,cluster7
0.457567,6,1,0,1260,cluster7
0.79415,5,3,1,11110,cluster8
2.82128,0,3,0,9560,cluster19
0.06744,4,2,1,6350,cluster11
0,1,0,1,19540,cluster11
1.73992,4,1,1,1050,cluster7
1.73992,4,1,1,1050,cluster7
0.660216,4,0,1,14310,cluster3
1.1617,5,2,0,6210,cluster16
0.159633,2,2,1,6300,cluster11
1.54395,2,3,1,9430,cluster4
1.73992,4,1,1,1050,cluster7
1.73992,4,1,1,1050,cluster7
0.327,3,0,1,16090,cluster3
1.90612,1,0,1,14290,cluster8
1.73992,4,1,1,1050,cluster7
1.73992,4,1,1,1050,cluster7
0.457567,6,1,0,1260,cluster7
0.457567,6,1,0,1260,cluster7
2.82128,0,3,0,9560,cluster19
1.54395,2,3,1,9430,cluster4
0.660216,4,0,1,14310,cluster3
1.1617,5,2,0,6210,cluster16
0.449467,6,3,0,11050,cluster7
0.449467,6,3,0,11050,cluster7
0.660216,4,0,1,14310,cluster3
0.37834,1,0,1,15250,cluster8
0.33262,1,0,1,16190,cluster8
1.0894,2,2,1,4020,cluster18
0.634567,4,0,1,14210,cluster3
1.22542,3,1,1,2060,cluster5
2.19252,3,3,1,7030,cluster4
1.0894,2,2,1,4020,cluster18
2.00887,1,3,1,10280,cluster16
0.634567,4,0,1,14210,cluster3
0.836583,6,1,0,2300,cluster2
0.836583,6,1,0,2300,cluster2
1.22542,3,1,1,2060,cluster5
0.236933,1,2,1,4490,cluster8
2.00887,1,3,1,10280,cluster16
0.836583,6,1,0,2300,cluster2
0.836583,6,1,0,2300,cluster2
2.00887,1,3,1,10280,cluster16
0.330283,1,1,1,50,cluster15
0.330283,1,1,1,50,cluster15
0.267716,6,3,0,11110,cluster7
0.267716,6,3,0,11110,cluster7
1.0894,2,2,1,4020,cluster18
0.267716,6,3,0,11110,cluster7
0.267716,6,3,0,11110,cluster7
0.330283,1,1,1,50,cluster15
0.330283,1,1,1,50,cluster15
0.267716,6,3,0,11110,cluster7
0.267716,6,3,0,11110,cluster7
0.267716,6,3,0,11110,cluster7
0.267716,6,3,0,11110,cluster7
0.267716,6,3,0,11110,cluster7
0.267716,6,3,0,11110,cluster7
0.806634,5,2,0,6220,cluster16
1.22425,4,1,1,2420,cluster5
1.66362,4,2,1,6160,cluster4
0.414817,1,0,1,23450,cluster15
0.414817,1,0,1,23450,cluster15
0.175349,1,2,1,6330,cluster11
2.16065,1,3,1,9390,cluster8
1.22425,4,1,1,2420,cluster5
1.32063,5,1,0,2060,cluster3
1.66362,4,2,1,6160,cluster4
0.644301,4,0,1,14290,cluster3
0.414817,1,0,1,23450,cluster15
0.414817,1,0,1,23450,cluster15
0.947433,2,2,1,4040,cluster18
0.914367,5,3,1,10510,cluster8
0.970568,5,3,0,12080,cluster9
0.970568,5,3,0,12080,cluster9
0.175349,1,2,1,6330,cluster11
0.644301,4,0,1,14290,cluster3
0.946433,4,1,1,1080,cluster7
0.946433,4,1,1,1080,cluster7
1.22425,4,1,1,2420,cluster5
1.66362,4,2,1,6160,cluster4
0.414817,1,0,1,23450,cluster15
0.414817,1,0,1,23450,cluster15
1.32063,5,1,0,2060,cluster3
0.322617,5,2,0,6310,cluster8
0.644301,4,0,1,14290,cluster3
0.327,3,0,1,16090,cluster3
0.208356,5,0,1,20020,cluster3
0.947433,2,2,1,4040,cluster18
1.42448,4,2,1,5350,cluster14
1.42448,4,2,1,5350,cluster14
1.10082,4,2,1,4310,cluster14
1.10082,4,2,1,4310,cluster14
0.280999,1,2,1,6320,cluster11
0.839483,1,1,1,360,cluster2
0.839483,1,1,1,360,cluster2
1.42448,4,2,1,5350,cluster14
1.42448,4,2,1,5350,cluster14
0.946433,4,1,1,1080,cluster7
0.946433,4,1,1,1080,cluster7
1.32063,5,1,0,2060,cluster3
1.42448,4,2,1,5350,cluster14
1.42448,4,2,1,5350,cluster14
0.880366,0,3,0,10570,cluster8
0.947433,2,2,1,4040,cluster18
1.42448,4,2,1,5350,cluster14
1.42448,4,2,1,5350,cluster14
0.327,3,0,1,16090,cluster3
2.4324,0,3,0,9520,cluster19
0.839483,1,1,1,360,cluster2
0.839483,1,1,1,360,cluster2
1.10082,4,2,1,4310,cluster14
1.10082,4,2,1,4310,cluster14
0.285084,4,0,1,15570,cluster17
0.880366,0,3,0,10570,cluster8
1.33322,4,2,1,4380,cluster14
1.33322,4,2,1,4380,cluster14
0,0,0,0,14380,cluster11
0.630449,6,1,0,2150,cluster2
0.630449,6,1,0,2150,cluster2
2.4324,0,3,0,9520,cluster19
0.036683,6,0,0,23480,cluster11
1.62485,6,0,0,18560,cluster17
2.4324,0,3,0,9520,cluster19
0.148468,0,0,0,17110,cluster8
1.33322,4,2,1,4380,cluster14
1.33322,4,2,1,4380,cluster14
0.630449,6,1,0,2150,cluster2
0.630449,6,1,0,2150,cluster2
0.117323,5,3,1,7330,cluster11
0.2214,1,0,1,18230,cluster8
0.285084,4,0,1,15570,cluster17
1.62485,6,0,0,18560,cluster17
0.95858,6,0,0,16160,cluster3
0.003867,5,0,1,21470,cluster11
2.4899,0,3,0,9460,cluster19
0.857201,6,1,0,2140,cluster2
0.857201,6,1,0,2140,cluster2
1.33322,4,2,1,4380,cluster14
1.33322,4,2,1,4380,cluster14
0.630449,6,1,0,2150,cluster2
0.630449,6,1,0,2150,cluster2
0.218216,0,0,0,15580,cluster15
0.218216,0,0,0,15580,cluster15
0.461167,1,0,1,23330,cluster15
0.461167,1,0,1,23330,cluster15
0.95858,6,0,0,16160,cluster3
2.4899,0,3,0,9460,cluster19
0.218216,0,0,0,15580,cluster15
0.218216,0,0,0,15580,cluster15
0.688599,0,1,0,3420,cluster8
1.30432,4,2,1,4280,cluster14
1.30432,4,2,1,4280,cluster14
0.461167,1,0,1,23330,cluster15
0.461167,1,0,1,23330,cluster15
0.95858,6,0,0,16160,cluster3
0,5,2,1,6520,cluster11
0.327,3,0,1,16090,cluster3
1.30432,4,2,1,4280,cluster14
1.30432,4,2,1,4280,cluster14
0.327,3,0,1,16090,cluster3
1.04653,5,3,0,12180,cluster9
1.04653,5,3,0,12180,cluster9
1.37847,4,2,1,4080,cluster14
1.37847,4,2,1,4080,cluster14
1.47422,2,1,1,2270,cluster14
1.47422,2,1,1,2270,cluster14
0.327,3,0,1,16090,cluster3
1.30432,4,2,1,4280,cluster14
1.30432,4,2,1,4280,cluster14
0.404883,1,0,1,23380,cluster15
0.404883,1,0,1,23380,cluster15
1.0354,5,3,0,12280,cluster9
1.0354,5,3,0,12280,cluster9
1.36718,0,0,1,16460,cluster17
0,5,3,1,12010,cluster11
0.064217,4,0,1,15440,cluster11
1.37847,4,2,1,4080,cluster14
1.37847,4,2,1,4080,cluster14
1.04653,5,3,0,12180,cluster9
1.04653,5,3,0,12180,cluster9
0,4,3,1,10340,cluster11
1.47422,2,1,1,2270,cluster14
1.47422,2,1,1,2270,cluster14
0,6,1,0,2130,cluster11
1.36718,0,0,1,16460,cluster17
0.404883,1,0,1,23380,cluster15
0.404883,1,0,1,23380,cluster15
0.499616,3,0,1,16080,cluster3
1.37847,4,2,1,4080,cluster14
1.37847,4,2,1,4080,cluster14
1.04653,5,3,0,12180,cluster9
1.04653,5,3,0,12180,cluster9
0.468767,6,3,0,11060,cluster7
0.468767,6,3,0,11060,cluster7
1.36718,0,0,1,16460,cluster17
1.47422,2,1,1,2270,cluster14
1.47422,2,1,1,2270,cluster14
0.468767,6,3,0,11060,cluster7
0.468767,6,3,0,11060,cluster7
1.37847,4,2,1,4080,cluster14
1.37847,4,2,1,4080,cluster14
0.356353,6,3,0,10410,cluster15
0.356353,6,3,0,10410,cluster15
1.10082,4,2,1,4310,cluster14
1.10082,4,2,1,4310,cluster14
0.468767,6,3,0,11060,cluster7
0.468767,6,3,0,11060,cluster7
1.3107,5,1,0,2080,cluster3
0.356353,6,3,0,10410,cluster15
0.356353,6,3,0,10410,cluster15
2.82128,0,3,0,9560,cluster19
0.468767,6,3,0,11060,cluster7
0.468767,6,3,0,11060,cluster7
1.1617,5,2,0,6210,cluster16
0.91867,6,3,0,10390,cluster15
0.91867,6,3,0,10390,cluster15
0.356353,6,3,0,10410,cluster15
0.356353,6,3,0,10410,cluster15
2.82128,0,3,0,9560,cluster19
0.327,3,0,1,16090,cluster3
0.449467,6,3,0,11050,cluster7
0.449467,6,3,0,11050,cluster7
1.1027,4,2,1,4230,cluster14
1.1027,4,2,1,4230,cluster14
1.1617,5,2,0,6210,cluster16
1.10082,4,2,1,4310,cluster14
1.10082,4,2,1,4310,cluster14
0.449467,6,3,0,11050,cluster7
0.449467,6,3,0,11050,cluster7
0.660216,4,0,1,14310,cluster3
0.468767,6,3,0,11060,cluster7
0.468767,6,3,0,11060,cluster7
0.403966,0,1,0,520,cluster2
0.403966,0,1,0,520,cluster2
0.946433,4,1,1,1080,cluster7
0.946433,4,1,1,1080,cluster7
0.91867,6,3,0,10390,cluster15
0.91867,6,3,0,10390,cluster15
1.26806,6,3,0,10400,cluster15
1.26806,6,3,0,10400,cluster15
2.82128,0,3,0,9560,cluster19
1.3107,5,1,0,2080,cluster3
0.02845,2,2,1,5250,cluster11
1.09928,3,0,1,17700,cluster8
0.660216,4,0,1,14310,cluster3
1.1617,5,2,0,6210,cluster16
2.24605,0,0,1,16070,cluster16
0.449467,6,3,0,11050,cluster7
0.449467,6,3,0,11050,cluster7
1.32438,3,1,1,1240,cluster5
0.91867,6,3,0,10390,cluster15
0.91867,6,3,0,10390,cluster15
1.39793,1,3,1,8060,cluster4
2.24605,0,0,1,16070,cluster16
0.49125,1,0,1,20250,cluster8
1.32438,3,1,1,1240,cluster5
2.82128,0,3,0,9560,cluster19
2.24605,0,0,1,16070,cluster16
0.449467,6,3,0,11050,cluster7
0.449467,6,3,0,11050,cluster7
0.711067,1,0,1,15130,cluster8
0.91867,6,3,0,10390,cluster15
0.91867,6,3,0,10390,cluster15
1.32438,3,1,1,1240,cluster5
1.32438,3,1,1,1240,cluster5
1.32438,3,1,1,1240,cluster5
1.06542,5,1,0,2250,cluster3
1.22542,3,1,1,2060,cluster5
1.0894,2,2,1,4020,cluster18
1.09053,5,2,0,6200,cluster16
1.06542,5,1,0,2250,cluster3
1.22542,3,1,1,2060,cluster5
1.09053,5,2,0,6200,cluster16
0,0,0,1,17500,cluster11
1.0894,2,2,1,4020,cluster18
1.06542,5,1,0,2250,cluster3
2.35315,1,3,1,10260,cluster16
0.721117,6,1,0,1200,cluster7
0.721117,6,1,0,1200,cluster7
1.09053,5,2,0,6200,cluster16
0.466251,6,0,0,14530,cluster8
0.781317,1,0,1,19400,cluster8
0,5,0,1,21010,cluster11
0.721117,6,1,0,1200,cluster7
0.721117,6,1,0,1200,cluster7
0,5,0,1,21010,cluster11
1.22425,4,1,1,2420,cluster5
1.18608,0,2,0,5210,cluster8
0.414817,1,0,1,23450,cluster15
0.414817,1,0,1,23450,cluster15
0.734593,1,3,1,10220,cluster15
0.734593,1,3,1,10220,cluster15
0.208356,5,0,1,20020,cluster3
0.043783,0,0,0,20110,cluster11
1.42448,4,2,1,5350,cluster14
1.42448,4,2,1,5350,cluster14
0.009433,4,0,1,16020,cluster11
0.734593,1,3,1,10220,cluster15
0.734593,1,3,1,10220,cluster15
1.42448,4,2,1,5350,cluster14
1.42448,4,2,1,5350,cluster14
1.22425,4,1,1,2420,cluster5
1.42448,4,2,1,5350,cluster14
1.42448,4,2,1,5350,cluster14
0.414817,1,0,1,23450,cluster15
0.414817,1,0,1,23450,cluster15
0,5,3,1,10570,cluster7
0,5,3,1,10570,cluster7
0.237434,4,0,1,20360,cluster8
0.327,3,0,1,16090,cluster3
0.208356,5,0,1,20020,cluster3
0,5,3,1,10570,cluster7
0,5,3,1,10570,cluster7
0.734593,1,3,1,10220,cluster15
0.734593,1,3,1,10220,cluster15
1.10082,4,2,1,4310,cluster14
1.10082,4,2,1,4310,cluster14
0,5,3,1,10570,cluster7
0,5,3,1,10570,cluster7
1.94383,1,0,1,15450,cluster8
1.22425,4,1,1,2420,cluster5
1.26806,6,3,0,10400,cluster15
1.26806,6,3,0,10400,cluster15
0.65552,1,3,1,10570,cluster7
0.65552,1,3,1,10570,cluster7
0.414817,1,0,1,23450,cluster15
0.414817,1,0,1,23450,cluster15
0,5,3,1,10570,cluster7
0,5,3,1,10570,cluster7
0.65552,1,3,1,10570,cluster7
0.65552,1,3,1,10570,cluster7
0.327,3,0,1,16090,cluster3
1.26806,6,3,0,10400,cluster15
1.26806,6,3,0,10400,cluster15
0.65552,1,3,1,10570,cluster7
0.65552,1,3,1,10570,cluster7
0.661918,3,3,1,13330,cluster2
0.661918,3,3,1,13330,cluster2
0,5,3,1,10570,cluster7
0,5,3,1,10570,cluster7
1.3107,5,1,0,2080,cluster3
2.4324,0,3,0,9520,cluster19
1.26806,6,3,0,10400,cluster15
1.26806,6,3,0,10400,cluster15
1.04275,1,0,1,17500,cluster8
0.285084,4,0,1,15570,cluster17
0.327,3,0,1,16090,cluster3
0,4,0,1,20570,cluster11
2.4324,0,3,0,9520,cluster19
1.62485,6,0,0,18560,cluster17
0.285084,4,0,1,15570,cluster17
1.33322,4,2,1,4380,cluster14
1.33322,4,2,1,4380,cluster14
0.660216,4,0,1,14310,cluster3
0.857201,6,1,0,2140,cluster2
0.857201,6,1,0,2140,cluster2
0.935317,0,3,0,11190,cluster2
0.935317,0,3,0,11190,cluster2
0.285084,4,0,1,15570,cluster17
0.630449,6,1,0,2150,cluster2
0.630449,6,1,0,2150,cluster2
1.62485,6,0,0,18560,cluster17
0.660216,4,0,1,14310,cluster3
0,4,3,1,11460,cluster11
0.094999,5,0,1,15380,cluster11
1.33322,4,2,1,4380,cluster14
1.33322,4,2,1,4380,cluster14
0.285084,4,0,1,15570,cluster17
0.218216,0,0,0,15580,cluster15
0.218216,0,0,0,15580,cluster15
0.935317,0,3,0,11190,cluster2
0.935317,0,3,0,11190,cluster2
0.660216,4,0,1,14310,cluster3
2.4899,0,3,0,9460,cluster19
0.857201,6,1,0,2140,cluster2
0.857201,6,1,0,2140,cluster2
0.632401,1,2,1,5160,cluster9
0.632401,1,2,1,5160,cluster9
1.62485,6,0,0,18560,cluster17
2.24905,3,3,1,7130,cluster4
0,1,1,1,550,cluster2
0,1,1,1,550,cluster2
0.461167,1,0,1,23330,cluster15
0.461167,1,0,1,23330,cluster15
1.33322,4,2,1,4380,cluster14
1.33322,4,2,1,4380,cluster14
0.074367,6,3,0,11450,cluster11
0.857201,6,1,0,2140,cluster2
0.857201,6,1,0,2140,cluster2
0.096166,5,0,1,15370,cluster11
0.935317,0,3,0,11190,cluster2
0.935317,0,3,0,11190,cluster2
0.95858,6,0,0,16160,cluster3
0,1,1,1,550,cluster2
0,1,1,1,550,cluster2
0.218216,0,0,0,15580,cluster15
0.218216,0,0,0,15580,cluster15
2.4899,0,3,0,9460,cluster19
0.857201,6,1,0,2140,cluster2
0.857201,6,1,0,2140,cluster2
0.632401,1,2,1,5160,cluster9
0.632401,1,2,1,5160,cluster9
2.24905,3,3,1,7130,cluster4
0.461167,1,0,1,23330,cluster15
0.461167,1,0,1,23330,cluster15
1.40618,3,1,1,490,cluster11
0.414766,1,0,1,23420,cluster15
0.414766,1,0,1,23420,cluster15
0.245999,6,0,0,16150,cluster8
1.30432,4,2,1,4280,cluster14
1.30432,4,2,1,4280,cluster14
2.4899,0,3,0,9460,cluster19
1.0354,5,3,0,12280,cluster9
1.0354,5,3,0,12280,cluster9
2.24905,3,3,1,7130,cluster4
0.7013,3,3,1,12530,cluster11
0.499616,3,0,1,16080,cluster3
1.30432,4,2,1,4280,cluster14
1.30432,4,2,1,4280,cluster14
0.404883,1,0,1,23380,cluster15
0.404883,1,0,1,23380,cluster15
0,4,3,1,10330,cluster11
1.0354,5,3,0,12280,cluster9
1.0354,5,3,0,12280,cluster9
0.142333,6,2,0,4530,cluster11
0.331137,3,0,1,20340,cluster8
0.808766,1,0,1,16350,cluster8
0.499616,3,0,1,16080,cluster3
1.2316,5,1,0,1480,cluster11
1.47422,2,1,1,2270,cluster14
1.47422,2,1,1,2270,cluster14
1.30432,4,2,1,4280,cluster14
1.30432,4,2,1,4280,cluster14
0.404883,1,0,1,23380,cluster15
0.404883,1,0,1,23380,cluster15
0.499616,3,0,1,16080,cluster3
0.499616,3,0,1,16080,cluster3
1.47422,2,1,1,2270,cluster14
1.47422,2,1,1,2270,cluster14
1.4486,4,2,1,4070,cluster14
1.4486,4,2,1,4070,cluster14
1.47422,2,1,1,2270,cluster14
1.47422,2,1,1,2270,cluster14
1.4486,4,2,1,4070,cluster14
1.4486,4,2,1,4070,cluster14
0.327,3,0,1,16090,cluster3
1.10082,4,2,1,4310,cluster14
1.10082,4,2,1,4310,cluster14
1.1617,5,2,0,6210,cluster16
0.946433,4,1,1,1080,cluster7
0.946433,4,1,1,1080,cluster7
0,5,0,1,20200,cluster11
1.3107,5,1,0,2080,cluster3
0.352966,0,0,0,15250,cluster11
1.39793,1,3,1,8060,cluster4
1.15855,2,0,1,15510,cluster8
2.24605,0,0,1,16070,cluster16
0.449467,6,3,0,11050,cluster7
0.449467,6,3,0,11050,cluster7
1.1617,5,2,0,6210,cluster16
0.327,3,0,1,16090,cluster3
2.70977,0,3,0,9540,cluster19
0.91867,6,3,0,10390,cluster15
0.91867,6,3,0,10390,cluster15
1.32438,3,1,1,1240,cluster5
1.10082,4,2,1,4310,cluster14
1.10082,4,2,1,4310,cluster14
1.53208,0,3,0,10430,cluster8
1.32438,3,1,1,1240,cluster5
1.39793,1,3,1,8060,cluster4
0.946433,4,1,1,1080,cluster7
0.946433,4,1,1,1080,cluster7
0.449467,6,3,0,11050,cluster7
0.449467,6,3,0,11050,cluster7
1.61437,1,0,1,15460,cluster16
2.24605,0,0,1,16070,cluster16
0.91867,6,3,0,10390,cluster15
0.91867,6,3,0,10390,cluster15
1.32438,3,1,1,1240,cluster5
1.1617,5,2,0,6210,cluster16
0.946433,4,1,1,1080,cluster7
0.946433,4,1,1,1080,cluster7
2.70977,0,3,0,9540,cluster19
1.61437,1,0,1,15460,cluster16
0.507583,4,0,1,20430,cluster8
1.45665,3,3,1,7080,cluster4
1.32438,3,1,1,1240,cluster5
1.39793,1,3,1,8060,cluster4
0.352966,0,0,0,15250,cluster11
0.344912,6,3,0,10380,cluster15
0.344912,6,3,0,10380,cluster15
1.61437,1,0,1,15460,cluster16
2.24605,0,0,1,16070,cluster16
0.344912,6,3,0,10380,cluster15
0.344912,6,3,0,10380,cluster15
1.32438,3,1,1,1240,cluster5
1.61437,1,0,1,15460,cluster16
1.61437,1,0,1,15460,cluster16
1.0894,2,2,1,4020,cluster18
1.06542,5,1,0,2250,cluster3
0.085386,6,3,0,11480,cluster11
0.721117,6,1,0,1200,cluster7
0.721117,6,1,0,1200,cluster7
0.176723,6,0,0,16170,cluster8
0.473747,4,3,1,13430,cluster8
0.089927,6,3,0,11470,cluster11
1.35458,0,0,1,16390,cluster17
0.721117,6,1,0,1200,cluster7
0.721117,6,1,0,1200,cluster7
2.19315,3,3,1,7140,cluster4
1.35458,0,0,1,16390,cluster17
0.721117,6,1,0,1200,cluster7
0.721117,6,1,0,1200,cluster7
0.734593,1,3,1,10220,cluster15
0.734593,1,3,1,10220,cluster15
0.651717,4,1,1,1500,cluster11
0.734593,1,3,1,10220,cluster15
0.734593,1,3,1,10220,cluster15
0.651717,4,1,1,1500,cluster11
0.65552,1,3,1,10570,cluster7
0.65552,1,3,1,10570,cluster7
2.00892,2,3,1,9310,cluster4
0.734593,1,3,1,10220,cluster15
0.734593,1,3,1,10220,cluster15
0.907582,5,2,0,6070,cluster9
0.907582,5,2,0,6070,cluster9
0,5,3,1,10570,cluster7
0,5,3,1,10570,cluster7
1.26806,6,3,0,10400,cluster15
1.26806,6,3,0,10400,cluster15
0.734593,1,3,1,10220,cluster15
0.734593,1,3,1,10220,cluster15
0.65552,1,3,1,10570,cluster7
0.65552,1,3,1,10570,cluster7
0.661918,3,3,1,13330,cluster2
0.661918,3,3,1,13330,cluster2
2.00892,2,3,1,9310,cluster4
0.347517,5,1,1,1020,cluster7
0.347517,5,1,1,1020,cluster7
0.907582,5,2,0,6070,cluster9
0.907582,5,2,0,6070,cluster9
0,5,3,1,10570,cluster7
0,5,3,1,10570,cluster7
0.734593,1,3,1,10220,cluster15
0.734593,1,3,1,10220,cluster15
1.3107,5,1,0,2080,cluster3
1.26806,6,3,0,10400,cluster15
1.26806,6,3,0,10400,cluster15
0.65552,1,3,1,10570,cluster7
0.65552,1,3,1,10570,cluster7
1.20095,3,1,1,1060,cluster11
2.00892,2,3,1,9310,cluster4
0.907582,5,2,0,6070,cluster9
0.907582,5,2,0,6070,cluster9
1.61092,2,0,1,17100,cluster17
0.91867,6,3,0,10390,cluster15
0.91867,6,3,0,10390,cluster15
1.69218,3,3,1,7400,cluster4
0.327,3,0,1,16090,cluster3
2.00892,2,3,1,9310,cluster4
1.6699,4,2,1,5330,cluster4
1.3107,5,1,0,2080,cluster3
0.180183,1,1,1,450,cluster11
1.20095,3,1,1,1060,cluster11
0.457567,6,1,0,1260,cluster7
0.457567,6,1,0,1260,cluster7
0.327,3,0,1,16090,cluster3
0.457567,6,1,0,1260,cluster7
0.457567,6,1,0,1260,cluster7
0.342501,5,1,0,2180,cluster3
0.661918,3,3,1,13330,cluster2
0.661918,3,3,1,13330,cluster2
1.62485,6,0,0,18560,cluster17
2.67513,0,0,1,16080,cluster16
1.32438,3,1,1,1240,cluster5
0,1,1,1,550,cluster2
0,1,1,1,550,cluster2
0.342501,5,1,0,2180,cluster3
1.33322,4,2,1,4380,cluster14
1.33322,4,2,1,4380,cluster14
1.32438,3,1,1,1240,cluster5
0.857201,6,1,0,2140,cluster2
0.857201,6,1,0,2140,cluster2
0.661787,1,0,1,16320,cluster8
1.62485,6,0,0,18560,cluster17
1.32438,3,1,1,1240,cluster5
0,1,1,1,550,cluster2
0,1,1,1,550,cluster2
0.4396,6,1,0,1140,cluster16
0.121118,6,2,0,5110,cluster11
0,1,1,1,550,cluster2
0,1,1,1,550,cluster2
2.67513,0,0,1,16080,cluster16
0.632401,1,2,1,5160,cluster9
0.632401,1,2,1,5160,cluster9
1.62485,6,0,0,18560,cluster17
1.32438,3,1,1,1240,cluster5
0,1,1,1,550,cluster2
0,1,1,1,550,cluster2
0.342501,5,1,0,2180,cluster3
0.461167,1,0,1,23330,cluster15
0.461167,1,0,1,23330,cluster15
2.04733,1,0,1,14310,cluster8
0.414766,1,0,1,23420,cluster15
0.414766,1,0,1,23420,cluster15
1.62485,6,0,0,18560,cluster17
2.04733,1,0,1,14310,cluster8
0.4396,6,1,0,1140,cluster16
0.655317,2,0,1,16540,cluster8
1.17048,5,2,0,6160,cluster16
2.4899,0,3,0,9460,cluster19
2.67513,0,0,1,16080,cluster16
2.44293,1,0,1,16240,cluster17
2.24905,3,3,1,7130,cluster4
2.01992,4,2,1,5150,cluster4
2.14998,3,3,1,7110,cluster19
0.144823,3,0,1,15430,cluster11
0.632401,1,2,1,5160,cluster9
0.632401,1,2,1,5160,cluster9
2.4899,0,3,0,9460,cluster19
0.461167,1,0,1,23330,cluster15
0.461167,1,0,1,23330,cluster15
2.24905,3,3,1,7130,cluster4
0.414766,1,0,1,23420,cluster15
0.414766,1,0,1,23420,cluster15
0.404883,1,0,1,23380,cluster15
0.404883,1,0,1,23380,cluster15
0.748137,3,1,1,1170,cluster3
1.47422,2,1,1,2270,cluster14
1.47422,2,1,1,2270,cluster14
0.748137,3,1,1,1170,cluster3
0.404883,1,0,1,23380,cluster15
0.404883,1,0,1,23380,cluster15
0.696601,1,1,1,1190,cluster2
0.696601,1,1,1,1190,cluster2
0.007,5,2,1,6030,cluster11
0.748137,3,1,1,1170,cluster3
0.696601,1,1,1,1190,cluster2
0.696601,1,1,1,1190,cluster2
0.748137,3,1,1,1170,cluster3
1.3107,5,1,0,2080,cluster3
0.946433,4,1,1,1080,cluster7
0.946433,4,1,1,1080,cluster7
1.1617,5,2,0,6210,cluster16
1.3107,5,1,0,2080,cluster3
0.418517,2,1,1,390,cluster8
0.344912,6,3,0,10380,cluster15
0.344912,6,3,0,10380,cluster15
1.39793,1,3,1,8060,cluster4
1.3107,5,1,0,2080,cluster3
1.1617,5,2,0,6210,cluster16
0.183183,5,2,0,6380,cluster8
1.61437,1,0,1,15460,cluster16
1.3107,5,1,0,2080,cluster3
1.61437,1,0,1,15460,cluster16
1.39793,1,3,1,8060,cluster4
0.412239,2,1,1,380,cluster8
1.61437,1,0,1,15460,cluster16
1.3107,5,1,0,2080,cluster3
1.61437,1,0,1,15460,cluster16
1.39793,1,3,1,8060,cluster4
0.412239,2,1,1,380,cluster8
0.235804,6,3,0,10230,cluster15
0.235804,6,3,0,10230,cluster15
1.61437,1,0,1,15460,cluster16
0,5,0,1,20190,cluster11
0.815384,6,1,0,1540,cluster7
0.815384,6,1,0,1540,cluster7
1.39793,1,3,1,8060,cluster4
0.235804,6,3,0,10230,cluster15
0.235804,6,3,0,10230,cluster15
0.815384,6,1,0,1540,cluster7
0.815384,6,1,0,1540,cluster7
0.815384,6,1,0,1540,cluster7
0.815384,6,1,0,1540,cluster7
0.894867,5,2,0,6060,cluster9
0.894867,5,2,0,6060,cluster9
0.12725,6,1,0,2350,cluster11
2.19315,3,3,1,7140,cluster4
0.894867,5,2,0,6060,cluster9
0.894867,5,2,0,6060,cluster9
