Day,Time,'25:CounterOutlets2* [kVA]','24:CounterOutlets1* [kVA]','26:KitchenOutlets* [kVA]','use [kW]_y','01:Grid* [kVA]','02:Dryer* [kVA]','03:OfficeOutlets* [kVA]','04:LivingRoomOutlets* [kVA]','05:GuestBathOutlets* [kVA]','06:MasterBathOutlets* [kVA]','07:LivingRoomPatioLights* [kVA]','08:GuestBathHallLights* [kVA]','09:DiningRoomOutlets* [kVA]','10:OutsideOutlets* [kVA]','11:CellarLights* [kVA]','12:FurnaceHRV* [kVA]','13:CellarOutlets* [kVA]','14:WashingMachine* [kVA]','15:FridgeRange* [kVA]','16:DisposalDishwasher* [kVA]','17:Microwave* [kVA]','18:KitchenLights* [kVA]','19:BedroomOutlets* [kVA]','20:BedroomLights* [kVA]','21:MasterOutlets* [kVA]','22:MasterLights* [kVA]','23:DuctHeaterHRV* [kVA]'
1,105700,0.012933,0.007017,0.006983,0.9516,1.185167,0.015067,0.068117,0.140233,0.001617,0.00355,0.0094,0.014617,0.019833,0.001283,0.003983,0.721917,0.129283,0.013233,0.008567,0.031583,0.0041,0.008067,0.01445,0.01115,0.048017,0.044717,0.1009
1,105600,0.012933,0.007017,0.006983,0.976017,1.195567,0.015167,0.06755,0.139433,0.001617,0.00355,0.009383,0.014567,0.0197,0.001317,0.004,0.721217,0.129383,0.013233,0.008417,0.031583,0.0041,0.008067,0.014417,0.011133,0.047917,0.0447,0.099067
1,105500,0.012917,0.007,0.006983,0.9759,1.194033,0.015133,0.067483,0.139467,0.001617,0.00355,0.009383,0.014583,0.0197,0.001317,0.003983,0.7926,0.129517,0.01325,0.009367,0.0317,0.004133,0.008067,0.0144,0.01115,0.04795,0.0448,0.1
1,105400,0.012967,0.00695,0.006933,0.97745,1.196967,0.0151,0.067333,0.138667,0.001617,0.003533,0.0094,0.014567,0.019667,0.0013,0.004,0.8857,0.129617,0.0133,0.0088,0.0317,0.004117,0.00805,0.014367,0.011117,0.047917,0.044817,0.091483
1,105300,0.012967,0.006917,0.0069,1.134033,1.35565,0.0153,0.067117,0.138583,0.001617,0.0034,0.009517,0.014483,0.019567,0.0012,0.004017,0.876767,0.129717,0.013283,0.0088,0.03165,0.004117,0.008033,0.01435,0.0111,0.0479,0.04475,0.104367
1,105200,0.012933,0.006933,0.006917,1.139717,1.362117,0.0153,0.066783,0.137983,0.001617,0.003383,0.009533,0.014467,0.019517,0.0012,0.004,0.874333,0.129617,0.0133,0.00865,0.0316,0.004117,0.008033,0.014333,0.0111,0.047883,0.044667,0.106983
1,105100,0.012933,0.006917,0.006917,1.13775,1.360683,0.015333,0.067383,0.138283,0.001617,0.003383,0.009517,0.014433,0.019517,0.001183,0.004017,0.875583,0.129867,0.0133,0.008783,0.03165,0.0041,0.008033,0.014333,0.011117,0.0478,0.04475,0.107967
1,105000,0.012967,0.006933,0.006917,1.135367,1.357433,0.0153,0.069017,0.138,0.001617,0.003383,0.009517,0.014433,0.0195,0.001183,0.004,0.8763,0.13,0.013333,0.086017,0.031633,0.004133,0.008133,0.0144,0.011117,0.04735,0.044767,0.093667
1,104900,0.012917,0.006983,0.00695,1.13685,1.36005,0.015433,0.072183,0.138683,0.001617,0.0036,0.009533,0.01445,0.019583,0.0012,0.004,0.877033,0.130067,0.013283,0.198167,0.031617,0.0042,0.008283,0.014483,0.011167,0.047283,0.04475,0.0923
1,104800,0.012933,0.007,0.00695,1.23185,1.453583,0.0156,0.067983,0.139133,0.0016,0.003433,0.009533,0.014533,0.019667,0.0012,0.004,0.886333,0.130533,0.013217,0.198117,0.0317,0.0042,0.008317,0.014517,0.0112,0.047167,0.044867,0.098417
1,104700,0.01295,0.007017,0.006983,1.23615,1.45705,0.015533,0.06785,0.138167,0.001617,0.003417,0.009533,0.014583,0.019667,0.0012,0.004,0.882967,0.130567,0.01325,0.197267,0.03165,0.004233,0.0083,0.0146,0.0651,0.047417,0.04475,0.0799
1,104600,0.013017,0.007017,0.007183,1.235817,1.457367,0.0156,0.067783,0.138683,0.0016,0.003467,0.00955,0.014617,0.019767,0.001217,0.004,0.879783,0.130683,0.013333,0.1949,0.031717,0.0042,0.00825,0.014633,0.14795,0.048117,0.044667,0.0686
1,104500,0.01305,0.007,0.00725,1.327267,1.575517,0.015433,0.0676,0.138783,0.001617,0.00345,0.0095,0.014567,0.019683,0.0012,0.004017,0.539617,0.130717,0.013383,0.192933,0.031733,0.004267,0.008267,0.014667,0.147883,0.04845,0.0447,0.041817
1,104400,0.013083,0.007033,0.007467,1.264483,1.502983,0.015367,0.067633,0.138983,0.001617,0.003483,0.009517,0.014533,0.019617,0.001283,0.004,0.308933,0.1309,0.0134,0.194017,0.03175,0.004283,0.008283,0.014683,0.1479,0.04855,0.0447,0.009783
1,104300,0.01305,0.00705,0.007483,0.892017,1.0607,0.0154,0.0675,0.138917,0.001617,0.00365,0.009617,0.014467,0.0196,0.001667,0.003967,0.306333,0.130983,0.013383,0.1929,0.031683,0.004283,0.0083,0.01475,0.147533,0.048517,0.044617,0.009717
1,104200,0.0131,0.006983,0.0073,0.875933,1.03655,0.015367,0.06765,0.139183,0.001633,0.003683,0.0096,0.014483,0.019683,0.001667,0.003967,0.327367,0.131117,0.01315,0.193317,0.031633,0.004183,0.008133,0.014433,0.1475,0.04765,0.0449,0.5152
1,104100,0.013283,0.006583,0.0064,1.010433,1.20645,0.015333,0.067283,0.1385,0.001633,0.00365,0.0096,0.0144,0.0197,0.00165,0.003983,0.33865,0.131567,0.013167,0.19535,0.03175,0.00415,0.008133,0.014417,0.148317,0.047583,0.045167,0.706267
1,104000,0.01335,0.006567,0.006383,1.42715,1.7198,0.015133,0.066467,0.13655,0.001633,0.00355,0.009567,0.014217,0.019467,0.0016,0.003967,0.34505,0.131983,0.01315,0.196733,0.031817,0.004167,0.00815,0.014433,0.148883,0.047583,0.045267,0.69375
1,103900,0.013333,0.0066,0.0064,1.428017,1.718717,0.015133,0.066233,0.1369,0.001633,0.00355,0.0096,0.014283,0.0195,0.0016,0.003983,0.35115,0.132133,0.013167,0.1986,0.03175,0.004167,0.008117,0.0144,0.148617,0.04755,0.04515,0.690917
1,103800,0.0133,0.006583,0.006417,1.44305,1.73735,0.015133,0.0662,0.138717,0.001633,0.003567,0.009583,0.014283,0.019467,0.0016,0.003967,0.35125,0.13215,0.0131,0.1991,0.0317,0.004183,0.008117,0.014433,0.148367,0.047383,0.045083,0.682967
1,103700,0.013267,0.0066,0.006433,1.436533,1.725333,0.015067,0.065983,0.139483,0.001617,0.003533,0.009567,0.014233,0.01945,0.001583,0.003983,0.351317,0.132367,0.0131,0.1989,0.031683,0.00415,0.008117,0.0144,0.148517,0.0468,0.04505,0.6845
1,103600,0.013267,0.006583,0.0064,1.42275,1.715867,0.015067,0.066217,0.140867,0.001633,0.00355,0.009567,0.014267,0.0195,0.001567,0.003967,0.3514,0.13245,0.013083,0.1982,0.031683,0.004167,0.0081,0.014383,0.148883,0.046717,0.04505,0.68255
1,103500,0.013267,0.006617,0.006467,1.444917,1.7331,0.015,0.0659,0.14205,0.001617,0.003733,0.00955,0.014233,0.019433,0.001583,0.003967,0.627733,0.133067,0.013067,0.197,0.031733,0.00415,0.00815,0.014433,0.149767,0.04675,0.045083,0.6567
1,103400,0.013267,0.00665,0.006283,1.4094,1.694083,0.015,0.065917,0.143083,0.001633,0.00355,0.009567,0.014283,0.0195,0.001583,0.003967,0.92215,0.133533,0.013067,0.195267,0.031733,0.004133,0.008133,0.0144,0.150333,0.046667,0.0451,0.636767
1,103300,0.013283,0.00665,0.00625,1.854383,2.187833,0.015033,0.066083,0.143333,0.0016,0.003383,0.0095,0.01435,0.019533,0.001167,0.004017,0.8997,0.133733,0.013083,0.195617,0.031817,0.00415,0.00815,0.014467,0.151167,0.04685,0.045233,0.6847
1,103200,0.013267,0.006667,0.006283,1.870217,2.20425,0.0151,0.066767,0.14465,0.001617,0.003367,0.00955,0.014417,0.019633,0.001183,0.004033,0.752833,0.13385,0.013033,0.194967,0.031733,0.00415,0.008133,0.014433,0.15125,0.046817,0.045083,0.639533
1,103100,0.014,0.006683,0.006333,1.752983,2.08355,0.0149,0.0661,0.14855,0.001617,0.003467,0.009417,0.01445,0.019583,0.00125,0.004,0.75115,0.134167,0.013,0.19545,0.03165,0.00415,0.0081,0.014417,0.15155,0.04675,0.044967,0.665167
1,103000,0.049283,0.006667,0.0063,1.700983,2.030633,0.014733,0.065867,0.149917,0.001617,0.003483,0.00935,0.0144,0.0195,0.001267,0.004,0.752383,0.134483,0.013033,0.196533,0.031633,0.004183,0.008067,0.014517,0.188583,0.046867,0.04495,0.668833
1,102900,0.049267,0.006717,0.0063,1.777983,2.112117,0.0147,0.0657,0.151283,0.001617,0.003483,0.009317,0.014383,0.019467,0.001283,0.004,0.750683,0.136,0.012983,0.198283,0.0316,0.00415,0.00815,0.0143,0.025417,0.04665,0.045083,0.661283
1,102800,0.049433,0.006717,0.006,1.7372,2.056833,0.0147,0.06605,0.156417,0.001617,0.003483,0.009383,0.014467,0.019617,0.001267,0.004,0.748683,0.141017,0.01295,0.2007,0.031533,0.004117,0.008083,0.0142,0.011033,0.046383,0.045033,0.669967
1,102700,0.049433,0.006683,0.005983,1.6616,1.965767,0.0147,0.06585,0.174733,0.001617,0.003483,0.009333,0.0144,0.019517,0.001267,0.004,0.7474,0.099083,0.01295,0.20125,0.0315,0.0041,0.008083,0.014167,0.011033,0.046333,0.044967,0.673783
1,102600,0.04945,0.006667,0.0059,1.689417,1.9978,0.014667,0.065633,0.173867,0.001617,0.003467,0.009283,0.014333,0.019433,0.001267,0.004,0.746283,0.014517,0.012933,0.2016,0.031517,0.0041,0.008083,0.01415,0.01105,0.04675,0.045033,0.678567
1,102500,0.049483,0.006683,0.005917,1.570417,1.8574,0.014767,0.06545,0.173933,0.0016,0.003367,0.009317,0.014317,0.019383,0.001217,0.003967,0.7461,0.014517,0.012933,0.201583,0.031533,0.004083,0.008067,0.014183,0.01105,0.047417,0.045017,0.67665
1,102400,0.049517,0.006683,0.0059,1.5796,1.867867,0.0148,0.0656,0.172317,0.001617,0.0034,0.009317,0.014333,0.01945,0.0012,0.003967,0.745317,0.014517,0.01295,0.201433,0.031533,0.0041,0.008083,0.014217,0.011083,0.048133,0.045033,0.699133
1,102300,0.0496,0.0067,0.005817,1.5948,1.890667,0.014767,0.070483,0.176333,0.001617,0.0034,0.00935,0.01435,0.019533,0.001217,0.003983,0.745,0.014533,0.012967,0.20135,0.03155,0.0041,0.0081,0.014233,0.011117,0.048117,0.0451,0.73415
1,102200,0.0497,0.006667,0.0057,1.608533,1.904317,0.014833,0.07525,0.177167,0.001617,0.003417,0.00935,0.014383,0.019683,0.0012,0.003983,0.746217,0.01455,0.012933,0.201733,0.031617,0.004067,0.008083,0.01425,0.01115,0.048017,0.04525,0.7885
1,102100,0.050017,0.006583,0.005367,1.703733,1.998567,0.0149,0.075067,0.175967,0.001617,0.003433,0.009383,0.014383,0.019717,0.0012,0.003967,0.733433,0.0145,0.012933,0.20125,0.0315,0.004133,0.008117,0.014283,0.011083,0.04825,0.044917,0.443783
1,102000,0.048433,0.007083,0.006917,1.754033,2.025967,0.014833,0.0757,0.1736,0.0016,0.003617,0.0094,0.014383,0.019733,0.0012,0.003983,0.71925,0.0145,0.012967,0.200733,0.0315,0.004183,0.008217,0.014417,0.011033,0.048533,0.0446,0.098433
1,101900,0.04845,0.007083,0.006917,1.063683,1.270683,0.014617,0.077383,0.174133,0.0016,0.0035,0.009333,0.014567,0.019783,0.00125,0.003967,0.720067,0.014483,0.01295,0.200533,0.031483,0.0042,0.0082,0.014417,0.01105,0.048467,0.044583,0.075983
1,101800,0.048483,0.007083,0.006917,1.066517,1.274183,0.014633,0.077683,0.178533,0.001617,0.0035,0.009333,0.01455,0.019783,0.001233,0.003967,0.7211,0.014517,0.013,0.200633,0.031533,0.004183,0.0082,0.014383,0.011033,0.047783,0.044633,0.131017
1,101700,0.04845,0.007033,0.00695,1.073,1.282783,0.0146,0.077917,0.17675,0.001617,0.003483,0.009333,0.014533,0.01975,0.001233,0.003967,0.722617,0.014517,0.013067,0.20065,0.0316,0.0042,0.008217,0.014383,0.011067,0.047917,0.044667,0.111583
1,101600,0.04845,0.00705,0.006933,1.062717,1.270567,0.0148,0.0772,0.173733,0.001617,0.003483,0.009317,0.014483,0.01965,0.00125,0.003967,0.71945,0.0145,0.01305,0.200133,0.031517,0.004183,0.008183,0.014317,0.011017,0.047833,0.044567,0.117817
1,101500,0.04845,0.006983,0.00695,1.064633,1.273167,0.014667,0.077917,0.1739,0.0016,0.003483,0.009317,0.014517,0.019667,0.001233,0.003983,0.7201,0.014533,0.013033,0.1999,0.03155,0.004183,0.008167,0.0143,0.011017,0.047517,0.044617,0.11465
1,101400,0.048483,0.007017,0.00695,1.065233,1.2732,0.014733,0.076983,0.17585,0.001617,0.003433,0.00925,0.014367,0.01945,0.00125,0.003967,0.718983,0.014533,0.012983,0.2008,0.031583,0.004183,0.008183,0.014317,0.011033,0.04645,0.044717,0.112583
1,101300,0.0485,0.007,0.006967,1.059883,1.26765,0.014633,0.0767,0.1768,0.001617,0.00345,0.0093,0.014383,0.0195,0.00125,0.003967,0.715217,0.01455,0.013,0.15845,0.031567,0.004167,0.00815,0.014367,0.011033,0.046583,0.0447,0.089783
1,101200,0.048467,0.007033,0.006967,1.068017,1.2761,0.014633,0.076367,0.177317,0.001617,0.003467,0.0093,0.014417,0.019533,0.00125,0.003983,0.712433,0.014583,0.013067,0.008467,0.031667,0.00415,0.008067,0.0144,0.0111,0.046817,0.04485,0.086533
1,101100,0.048483,0.007,0.006967,0.975517,1.24035,0.0147,0.077117,0.1769,0.001617,0.003483,0.009333,0.014467,0.0197,0.00125,0.003983,0.708017,0.01455,0.013083,0.0086,0.031717,0.004117,0.008017,0.014283,0.011033,0.046617,0.044833,0.1053
1,101000,0.048467,0.006983,0.00695,0.937717,1.198417,0.014733,0.076967,0.174933,0.001617,0.003467,0.009283,0.014467,0.019567,0.001267,0.003983,0.462917,0.014533,0.013083,0.008467,0.031683,0.00415,0.008017,0.014217,0.011,0.0465,0.044783,0.078333
1,100900,0.04825,0.006933,0.007117,0.93375,1.19275,0.0147,0.071117,0.173383,0.001617,0.003433,0.00925,0.014467,0.0193,0.001267,0.003983,0.133283,0.014483,0.0131,0.008333,0.0317,0.004167,0.007983,0.014183,0.011,0.046483,0.044783,0.09575
1,100800,0.0482,0.006883,0.007167,0.516783,0.719333,0.014667,0.0646,0.174867,0.001633,0.0036,0.009333,0.014267,0.019117,0.001667,0.003967,0.133067,0.01445,0.013117,0.008333,0.031617,0.004167,0.007967,0.014117,0.010967,0.046433,0.0447,0.117483
1,100700,0.0482,0.006867,0.00715,0.49605,0.696233,0.014667,0.064017,0.174817,0.001633,0.00355,0.009317,0.014217,0.018967,0.001667,0.003967,0.13295,0.01445,0.01315,0.0083,0.031567,0.00415,0.007967,0.0141,0.01095,0.04645,0.04465,0.1042
1,100600,0.04815,0.006833,0.00715,0.4916,0.6904,0.014667,0.063717,0.172467,0.001633,0.00375,0.009283,0.014167,0.01885,0.001667,0.00395,0.132933,0.01445,0.013133,0.008183,0.031583,0.004133,0.007933,0.014033,0.0109,0.046317,0.04465,0.116983
1,100500,0.04815,0.00685,0.007133,0.49315,0.691183,0.014667,0.063217,0.172133,0.001633,0.003517,0.00925,0.014117,0.01875,0.001683,0.003967,0.132933,0.014467,0.0131,0.008317,0.03155,0.004167,0.00795,0.014083,0.01095,0.046383,0.04465,0.1092
1,100400,0.048183,0.006867,0.00715,0.4901,0.685283,0.014633,0.063467,0.172017,0.00165,0.003517,0.009267,0.014117,0.01875,0.001667,0.003967,0.132533,0.014417,0.01295,0.0084,0.031467,0.004167,0.00795,0.01405,0.01085,0.046133,0.044517,0.106167
1,100300,0.048183,0.00685,0.007117,0.4939,0.69335,0.0145,0.063483,0.1747,0.001633,0.00355,0.009267,0.01415,0.018883,0.001683,0.00395,0.132367,0.0144,0.012933,0.008383,0.031433,0.004167,0.007917,0.01405,0.01085,0.04615,0.0445,0.117533
1,100200,0.048167,0.006883,0.007133,0.4956,0.69385,0.0142,0.064433,0.173583,0.001633,0.003533,0.00925,0.0141,0.01885,0.001667,0.003967,0.1325,0.014433,0.012967,0.0083,0.031483,0.00415,0.007933,0.014067,0.010833,0.046183,0.04455,0.1109
1,100100,0.048167,0.00685,0.007133,0.491033,0.689283,0.014233,0.063083,0.172967,0.001633,0.00355,0.00925,0.014117,0.018883,0.001683,0.00395,0.1325,0.014417,0.013,0.0084,0.031483,0.004183,0.00795,0.01405,0.010867,0.04685,0.044567,0.101417
1,100000,0.04815,0.006867,0.007133,0.488867,0.682933,0.014367,0.062883,0.1717,0.001633,0.003533,0.00925,0.014133,0.018817,0.001667,0.003967,0.132567,0.01445,0.012967,0.008333,0.031517,0.004167,0.007967,0.014167,0.010933,0.047133,0.0446,0.1112
1,95900,0.048233,0.007067,0.00715,0.490117,0.687167,0.014433,0.0633,0.1709,0.001633,0.00355,0.00925,0.014133,0.01885,0.001683,0.00395,0.132817,0.0446,0.0131,0.008383,0.0316,0.0042,0.008083,0.014517,0.011117,0.047933,0.0447,0.115467
1,95800,0.048217,0.0071,0.007167,0.494283,0.7035,0.014733,0.0672,0.17655,0.001633,0.0037,0.00945,0.0145,0.019767,0.001667,0.003967,0.132983,0.128933,0.0131,0.00835,0.031517,0.004167,0.008017,0.014483,0.01105,0.047767,0.04455,0.105433
1,95700,0.0482,0.007067,0.007167,0.5733,0.746617,0.0147,0.06685,0.176833,0.00165,0.003783,0.009433,0.014417,0.019667,0.00175,0.003967,0.1327,0.12905,0.013017,0.008217,0.03145,0.004183,0.008017,0.0145,0.011033,0.047567,0.044517,0.101133
1,95600,0.048167,0.007083,0.00715,0.597067,0.76395,0.014667,0.06665,0.176167,0.001633,0.003767,0.009417,0.01445,0.0196,0.001767,0.00395,0.132583,0.1292,0.013,0.00805,0.0314,0.004167,0.008,0.014483,0.011017,0.047417,0.044433,0.095017
1,95500,0.048167,0.007083,0.00715,0.5944,0.757417,0.014567,0.066417,0.175783,0.00165,0.003783,0.009417,0.014433,0.019583,0.001783,0.003967,0.371733,0.129383,0.013017,0.008333,0.031467,0.004167,0.008033,0.01455,0.011067,0.047517,0.044533,0.109683
1,95400,0.048383,0.0071,0.00695,0.59725,0.763567,0.0146,0.0668,0.17655,0.001633,0.0038,0.009433,0.014467,0.019683,0.001767,0.00395,0.716783,0.1296,0.012983,0.008333,0.0315,0.004133,0.008017,0.01455,0.01105,0.047433,0.044567,0.104767
1,95300,0.048417,0.0071,0.006917,1.013517,1.225383,0.014667,0.066967,0.178667,0.001617,0.003583,0.00935,0.014567,0.019733,0.001333,0.003983,0.71775,0.129717,0.013,0.008367,0.0315,0.00415,0.008033,0.014583,0.01105,0.0475,0.0446,0.101433
1,95200,0.04845,0.007083,0.006633,1.049667,1.26705,0.014667,0.067567,0.178667,0.001617,0.003583,0.009333,0.0146,0.019767,0.0013,0.003983,0.717917,0.129867,0.012967,0.008183,0.0315,0.004133,0.008,0.014483,0.011017,0.047217,0.044583,0.104583
1,95100,0.048417,0.007067,0.00625,1.044717,1.2587,0.0146,0.066583,0.178033,0.001617,0.003767,0.009333,0.01455,0.019683,0.001283,0.003983,0.72095,0.130033,0.012983,0.008333,0.03155,0.00415,0.008017,0.01455,0.011033,0.0473,0.044683,0.078183
1,95000,0.048433,0.007067,0.006233,1.051317,1.268433,0.014567,0.06635,0.176733,0.001617,0.00355,0.009333,0.014567,0.019633,0.0013,0.003983,0.7212,0.130233,0.013,0.008333,0.031567,0.00415,0.008,0.014533,0.011017,0.04735,0.044683,0.108367
1,94900,0.04845,0.007083,0.006267,1.04745,1.2629,0.014567,0.06645,0.176533,0.001617,0.003567,0.009333,0.014583,0.019633,0.0013,0.004,0.7243,0.130483,0.013033,0.008367,0.03165,0.00415,0.008067,0.0146,0.011067,0.047467,0.0448,0.094933
1,94800,0.048483,0.0071,0.006317,1.046883,1.261983,0.014633,0.066633,0.177717,0.001617,0.003567,0.00935,0.014633,0.0197,0.001317,0.004,0.72305,0.1305,0.013017,0.008367,0.031583,0.004167,0.008033,0.014617,0.011067,0.047533,0.0447,0.096233
1,94700,0.048483,0.0071,0.00695,1.052233,1.270733,0.014667,0.06705,0.1775,0.001617,0.003567,0.00935,0.014633,0.019733,0.0013,0.003983,0.722317,0.130583,0.013,0.008333,0.03155,0.004133,0.008033,0.0146,0.011067,0.0475,0.044667,0.088467
1,94600,0.048467,0.007117,0.006967,1.043183,1.257967,0.014633,0.067233,0.173567,0.001617,0.003583,0.009367,0.014633,0.019767,0.0013,0.004,0.72175,0.130617,0.012967,0.008183,0.0315,0.00415,0.008017,0.014567,0.011017,0.047417,0.044567,0.096317
1,94500,0.04845,0.007067,0.00695,1.045567,1.2607,0.0146,0.067317,0.17555,0.001617,0.003583,0.009367,0.014633,0.019767,0.0013,0.004,0.721367,0.13075,0.01295,0.0083,0.031467,0.004133,0.007983,0.0145,0.010983,0.0473,0.044533,0.0857
1,94400,0.0484,0.007067,0.006967,1.04165,1.254117,0.0145,0.06655,0.174183,0.001617,0.00355,0.009317,0.014583,0.019617,0.0013,0.003983,0.724917,0.131183,0.012933,0.008283,0.031567,0.004167,0.008017,0.014533,0.011017,0.04735,0.044683,0.0096
1,94300,0.048417,0.0071,0.007,1.0361,1.24335,0.014467,0.066417,0.176167,0.001617,0.003533,0.009317,0.014583,0.01955,0.0013,0.003983,0.7241,0.1311,0.01295,0.008283,0.03155,0.00415,0.008017,0.01455,0.011017,0.047333,0.044667,0.0096
1,94200,0.048417,0.007067,0.007,1.03035,1.2341,0.014467,0.0667,0.177117,0.001633,0.00355,0.00935,0.014633,0.01965,0.001317,0.004,0.723233,0.131317,0.012917,0.008183,0.031533,0.00415,0.007983,0.01445,0.010967,0.047167,0.044583,0.0096
1,94100,0.048367,0.007,0.006967,1.02845,1.231533,0.014433,0.0658,0.174617,0.001617,0.00355,0.009333,0.0146,0.019567,0.0013,0.004,0.727633,0.131333,0.012917,0.008483,0.031483,0.0041,0.007917,0.014333,0.010933,0.04705,0.044633,0.224817
1,94000,0.0492,0.006733,0.006167,1.026917,1.227967,0.014367,0.065067,0.173417,0.001633,0.003483,0.009267,0.01445,0.019317,0.001317,0.004,0.74755,0.131733,0.012883,0.008967,0.03155,0.004033,0.007817,0.014233,0.011,0.04675,0.044967,0.657367
1,93900,0.04945,0.006667,0.005967,1.470617,1.760867,0.014567,0.0648,0.1719,0.001617,0.003433,0.0093,0.014333,0.019283,0.00125,0.003983,0.75065,0.131917,0.012867,0.00895,0.031617,0.00405,0.007867,0.014317,0.01105,0.04685,0.045083,0.645483
1,93800,0.049483,0.006683,0.005983,1.542633,1.841,0.0145,0.064833,0.175867,0.001633,0.00345,0.0093,0.01435,0.019333,0.00125,0.003983,0.751683,0.132117,0.012883,0.009067,0.03165,0.00405,0.007867,0.014283,0.01105,0.0468,0.045133,0.659933
1,93700,0.0494,0.006617,0.006017,1.5426,1.84065,0.0146,0.065417,0.176317,0.001617,0.003583,0.00935,0.014417,0.0194,0.001267,0.004017,0.754367,0.132417,0.012883,0.03665,0.03175,0.00405,0.007883,0.01425,0.011033,0.046767,0.04525,0.66885
1,93600,0.0495,0.00665,0.006033,1.549017,1.846283,0.0145,0.064433,0.174633,0.001633,0.003467,0.009317,0.014317,0.019133,0.00125,0.004,0.753083,0.132467,0.0129,0.193433,0.031667,0.0041,0.008117,0.0143,0.011067,0.0468,0.045117,0.66495
1,93500,0.049567,0.00665,0.005933,1.6102,1.9101,0.014567,0.064667,0.174917,0.001633,0.0034,0.009333,0.014383,0.0192,0.001267,0.004,0.751517,0.1327,0.013,0.1943,0.031683,0.0041,0.008083,0.014283,0.0111,0.047033,0.045167,0.677717
1,93400,0.04955,0.00665,0.006,1.6799,1.982183,0.014867,0.065183,0.175083,0.001617,0.003433,0.009317,0.014333,0.019217,0.00125,0.004,0.747317,0.132517,0.0131,0.194683,0.03155,0.0041,0.0081,0.014333,0.011117,0.047283,0.044983,0.656817
1,93300,0.049517,0.00665,0.006,1.648417,1.9481,0.014833,0.06515,0.17695,0.001633,0.003433,0.009317,0.014283,0.01925,0.001267,0.004,0.74445,0.133033,0.01315,0.195083,0.031583,0.0041,0.008067,0.014217,0.011067,0.047317,0.044967,0.6804
1,93200,0.049517,0.0066,0.00595,1.657933,1.959733,0.0151,0.06555,0.17615,0.001617,0.003417,0.009283,0.01425,0.019167,0.00125,0.003983,0.741017,0.133283,0.013133,0.197367,0.0316,0.004083,0.008067,0.014233,0.011067,0.047283,0.045017,0.7028
1,93100,0.04955,0.006583,0.005933,1.6619,1.964767,0.015067,0.0651,0.173417,0.001617,0.0034,0.00925,0.014233,0.019083,0.001267,0.004,0.736917,0.133483,0.013133,0.2,0.031583,0.004117,0.00805,0.0142,0.01105,0.0473,0.044967,0.663833
1,93000,0.049517,0.006567,0.005917,1.67445,1.97685,0.0151,0.065017,0.173983,0.001617,0.003383,0.00925,0.014233,0.01905,0.001283,0.004,0.539267,0.1341,0.0131,0.198983,0.031567,0.004117,0.00805,0.014183,0.01105,0.047183,0.044983,0.705483
1,92900,0.049383,0.006533,0.0061,1.684833,1.98735,0.015033,0.0644,0.174367,0.001617,0.003383,0.0092,0.014167,0.01895,0.00125,0.003983,0.168583,0.134367,0.013067,0.198233,0.031617,0.00415,0.008067,0.014233,0.011083,0.047217,0.04505,0.713917
1,92800,0.04935,0.006583,0.00615,1.29015,1.5646,0.0149,0.064333,0.175033,0.00165,0.003583,0.0093,0.01415,0.018983,0.0017,0.003967,0.16875,0.136167,0.013017,0.1976,0.031667,0.00415,0.0081,0.014333,0.011133,0.04725,0.045117,0.695983
1,92700,0.0494,0.006567,0.006133,1.2586,1.527917,0.0149,0.064867,0.17575,0.001633,0.003633,0.0094,0.0142,0.01915,0.001733,0.003983,0.168617,0.141467,0.013067,0.195667,0.03165,0.00415,0.008083,0.014233,0.011117,0.0472,0.045083,0.7091
1,92600,0.04935,0.006533,0.006117,1.248567,1.515883,0.014933,0.065,0.175167,0.00165,0.00365,0.009383,0.014217,0.019133,0.00175,0.003967,0.168733,0.094983,0.013117,0.194217,0.031717,0.00415,0.008117,0.014283,0.011133,0.047267,0.045183,0.686233
1,92500,0.04935,0.0066,0.00615,1.265783,1.543083,0.015,0.064517,0.174333,0.001633,0.003617,0.00935,0.014183,0.019,0.001767,0.003967,0.168017,0.01455,0.01315,0.195,0.031683,0.00415,0.008117,0.0143,0.011167,0.047367,0.045317,0.716017
1,92400,0.049367,0.006617,0.006117,1.123983,1.379567,0.0151,0.0655,0.174267,0.001633,0.00355,0.0094,0.014267,0.01925,0.001617,0.003967,0.168083,0.014583,0.013183,0.195983,0.03175,0.00415,0.00815,0.014333,0.011183,0.047383,0.045383,0.723633
