@relation 'week1_v4_clustered-weka.filters.unsupervised.attribute.Remove-R4-6,8-30-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P30.0'

@attribute Day numeric
@attribute Time numeric
@attribute 'use [kW]_y' numeric
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,cluster10,cluster11,cluster12,cluster13,cluster14,cluster15,cluster16,cluster17,cluster18,cluster19}

@data
0,205900,0.342017,cluster8
1,224800,0.910983,cluster4
1,163100,1.668367,cluster2
1,50100,0.446617,cluster6
1,190500,2.274633,cluster5
1,42600,0.54105,cluster6
1,181600,1.52305,cluster2
1,104600,0.8239,cluster11
1,183800,1.774517,cluster5
1,15900,0.966583,cluster13
1,234400,1.28275,cluster5
1,14500,1.114883,cluster13
1,154800,1.62545,cluster2
1,224900,0.8999,cluster4
1,223600,0.91205,cluster4
1,115800,1.207117,cluster9
1,185500,1.398033,cluster5
1,43700,0.417117,cluster11
0,92600,1.541617,cluster7
1,123800,0.434783,cluster11
1,150800,0.996633,cluster11
0,92900,1.264083,cluster7
1,120000,0.390833,cluster11
0,900,1.2488,cluster18
1,143500,0.650533,cluster4
1,83600,1.283317,cluster13
0,233700,1.1681,cluster7
1,103400,0.620967,cluster11
1,151400,1.73975,cluster5
1,174700,2.025517,cluster2
1,64700,1.089733,cluster6
0,45400,0.877033,cluster15
1,230300,0.781817,cluster4
1,33800,0.515,cluster11
0,194400,0.58515,cluster8
0,82400,1.137333,cluster7
1,142000,0.471517,cluster11
0,121900,0.4505,cluster8
1,181600,1.480617,cluster12
1,202900,1.100667,cluster3
0,35100,0.933967,cluster15
1,31600,0.648667,cluster6
1,101500,1.693283,cluster13
1,231400,1.71775,cluster5
1,10400,1.391683,cluster13
1,121000,0.969,cluster19
1,215100,1.164567,cluster0
1,44400,0.42305,cluster11
1,131500,0.4363,cluster11
0,95500,3.004517,cluster7
1,13700,1.059583,cluster13
1,5400,1.08765,cluster13
0,85800,1.49925,cluster18
1,170100,1.168983,cluster2
1,31600,1.034483,cluster19
1,155700,1.1785,cluster2
0,23300,1.08655,cluster18
1,233200,1.3642,cluster5
1,31600,0.940067,cluster6
1,132000,0.738183,cluster9
1,73000,1.669867,cluster13
1,222000,0.76195,cluster4
1,35100,1.105433,cluster19
1,135900,0.583167,cluster11
1,123200,1.453867,cluster12
1,230500,0.503483,cluster3
1,170100,0.991333,cluster2
1,194900,1.3099,cluster0
1,103700,0.62055,cluster11
0,165200,1.1374,cluster7
1,201700,1.275083,cluster3
1,181900,1.6448,cluster2
1,225900,5.517683,cluster0
0,202700,1.094817,cluster8
1,55000,1.123733,cluster19
1,134200,1.276533,cluster12
1,225000,3.777517,cluster0
1,81600,0.646,cluster11
1,85900,1.665867,cluster13
1,60100,0.983833,cluster19
0,175300,1.762117,cluster7
0,172200,1.875933,cluster17
1,225000,1.464783,cluster4
1,45300,0.455683,cluster11
1,40100,0.437667,cluster11
1,174000,2.206267,cluster2
0,234200,1.063167,cluster7
0,191200,1.576767,cluster10
0,193400,0.4353,cluster8
1,44000,0.405667,cluster11
1,144700,0.542383,cluster11
0,105600,1.436817,cluster18
1,35800,0.424217,cluster11
1,175600,1.315467,cluster2
1,13400,0.949033,cluster13
1,161300,1.6732,cluster5
0,84900,1.065483,cluster18
1,192200,0.786817,cluster3
0,95200,6.228033,cluster17
0,162800,0.997,cluster7
1,133300,1.268867,cluster12
1,44300,0.42105,cluster11
1,184900,1.7165,cluster2
1,205200,1.068967,cluster0
0,81100,1.344717,cluster18
1,215400,1.14265,cluster0
1,131800,1.194583,cluster12
1,233600,3.119617,cluster5
0,104100,0.992217,cluster7
1,181300,1.503167,cluster2
1,230900,2.52585,cluster3
1,41600,0.425817,cluster11
1,85400,1.052067,cluster13
1,4800,1.124017,cluster13
1,165600,1.14805,cluster2
1,233900,1.46635,cluster5
1,81100,1.056183,cluster13
1,1100,1.61775,cluster13
1,10800,1.690433,cluster13
1,200400,0.894183,cluster3
1,82400,1.273133,cluster13
1,114200,0.44925,cluster11
1,205000,2.48555,cluster4
0,125300,0.4648,cluster8
1,120100,0.959317,cluster19
0,45200,0.964983,cluster15
1,161900,1.088533,cluster2
0,83000,1.217417,cluster7
1,3600,1.14325,cluster13
1,12700,0.4043,cluster11
0,161200,1.20655,cluster7
1,131500,0.488567,cluster11
1,152700,1.301783,cluster5
0,1800,1.155967,cluster18
0,145700,2.266517,cluster8
1,172400,0.971667,cluster3
0,204500,0.9069,cluster8
1,62700,1.557583,cluster6
1,11900,0.942517,cluster13
1,232400,1.158617,cluster2
0,74400,1.829017,cluster17
1,194400,1.6101,cluster4
0,53000,0.322583,cluster15
1,43500,0.422217,cluster11
1,132100,0.733367,cluster9
1,175300,1.628667,cluster2
1,185400,1.336667,cluster2
1,43300,0.42475,cluster11
1,15900,1.051783,cluster19
1,53700,0.310767,cluster11
1,144800,0.544733,cluster11
1,45700,0.324133,cluster11
1,12100,0.591433,cluster13
0,51100,0.5279,cluster15
1,152500,0.5161,cluster11
1,192400,1.270133,cluster3
1,232000,2.977583,cluster2
1,35500,0.42035,cluster11
1,180100,1.08235,cluster9
0,60100,0.53575,cluster15
1,182700,1.608267,cluster5
0,154500,1.20365,cluster7
0,231600,1.818533,cluster7
1,80300,1.091767,cluster19
1,130600,0.886467,cluster19
1,221400,0.65005,cluster4
0,160800,5.211617,cluster17
1,181800,1.731517,cluster5
0,194100,0.601317,cluster8
0,164900,1.116267,cluster7
0,231800,1.710383,cluster17
0,135800,0.551117,cluster8
0,61400,0.532133,cluster15
1,171600,1.2853,cluster2
1,54000,0.310733,cluster11
0,55600,0.994533,cluster15
0,185900,1.792733,cluster7
0,210600,1.081233,cluster14
1,24600,0.961633,cluster13
0,175700,1.612317,cluster7
0,40100,0.836383,cluster15
1,195500,0.831133,cluster3
1,164400,1.010933,cluster2
1,175700,1.135483,cluster2
0,54900,0.443717,cluster15
1,170900,1.42835,cluster2
0,24400,1.358883,cluster18
1,214700,1.305117,cluster4
1,125200,0.953767,cluster12
1,93900,0.834867,cluster13
0,130500,0.895467,cluster14
1,231000,6.353517,cluster3
1,180400,1.398283,cluster0
1,5800,0.861567,cluster13
1,1500,1.698467,cluster13
1,110100,1.444067,cluster13
0,94500,2.60375,cluster8
1,175800,1.097767,cluster12
1,204200,1.167733,cluster0
0,221400,1.01495,cluster8
1,90600,1.18245,cluster19
1,25500,0.958233,cluster13
1,205000,1.136133,cluster0
0,171500,1.8515,cluster17
1,140200,0.89115,cluster9
1,170800,1.77315,cluster5
0,111100,1.29645,cluster14
0,93500,6.202983,cluster17
1,54800,0.318583,cluster11
1,92000,1.209733,cluster19
0,235100,1.06785,cluster1
1,121200,0.967517,cluster19
1,232500,1.51965,cluster5
1,42500,0.538033,cluster11
1,175400,1.81675,cluster5
1,80100,1.108667,cluster19
0,104100,1.2364,cluster18
1,25700,1.20275,cluster13
0,135300,1.029217,cluster14
1,142700,1.144117,cluster0
1,200700,0.86345,cluster3
1,140800,0.776067,cluster19
1,104400,1.264483,cluster11
1,133500,1.274417,cluster12
1,172000,2.73935,cluster0
0,220000,0.489133,cluster8
1,42000,1.0122,cluster19
1,203600,1.376417,cluster0
1,1300,1.56925,cluster13
1,11800,1.452583,cluster13
1,32800,1.043383,cluster6
0,2700,1.37855,cluster18
1,222800,0.874767,cluster4
1,82700,1.693683,cluster13
0,43200,0.531433,cluster15
1,74200,0.970517,cluster11
0,183900,1.030267,cluster7
1,100700,1.345683,cluster16
1,171300,1.356117,cluster2
0,64000,1.00665,cluster15
1,143000,0.374033,cluster11
1,171700,1.720067,cluster5
1,95600,1.01895,cluster19
0,64300,0.98445,cluster15
1,52200,0.952533,cluster19
0,172800,1.54905,cluster17
0,21800,0.977767,cluster18
1,82100,1.537983,cluster3
1,192500,0.630317,cluster4
1,163700,1.396133,cluster5
1,214000,0.816983,cluster9
1,160200,1.358617,cluster2
1,12200,1.45815,cluster13
0,100700,3.188283,cluster7
1,1000,1.604567,cluster13
1,161600,0.92465,cluster3
1,181400,1.666833,cluster2
1,192700,1.058667,cluster3
1,202500,1.103717,cluster0
1,224400,0.610083,cluster3
1,84100,0.890317,cluster11
1,41700,0.411517,cluster11
0,212100,1.246717,cluster14
1,163000,1.35985,cluster5
1,190500,1.96755,cluster2
1,194800,0.95945,cluster4
1,160700,1.015483,cluster2
0,231700,3.1121,cluster1
1,64100,0.960867,cluster9
1,204000,0.716133,cluster9
1,22700,1.679633,cluster13
0,180400,1.883367,cluster17
0,202000,1.0408,cluster14
1,51500,0.30945,cluster11
1,172400,1.5494,cluster2
0,74000,1.889933,cluster17
1,64300,1.310317,cluster6
1,151000,1.21965,cluster3
0,174200,1.092233,cluster7
1,103600,2.28925,cluster16
0,142600,0.416017,cluster8
1,194900,0.963967,cluster4
1,40500,0.42445,cluster11
0,125000,0.565867,cluster8
0,210500,1.072117,cluster14
1,31800,0.948067,cluster6
0,195000,0.971683,cluster8
0,125700,0.90955,cluster14
1,184100,1.626417,cluster12
1,20400,0.378167,cluster11
1,203100,0.769467,cluster9
0,144100,3.038917,cluster8
1,214400,1.1828,cluster0
0,165600,1.67915,cluster17
1,110500,1.455233,cluster13
1,80700,1.081683,cluster19
1,184100,1.788383,cluster5
0,20500,1.367067,cluster18
1,180400,1.07605,cluster9
1,170200,1.550583,cluster5
0,60700,0.536133,cluster15
1,124200,1.053683,cluster0
1,162400,0.568533,cluster11
0,180600,1.871433,cluster17
1,224100,1.122467,cluster0
1,152600,1.3308,cluster2
1,173100,1.084783,cluster3
1,155900,0.378,cluster11
1,112800,1.180667,cluster19
1,44000,1.17975,cluster6
1,200200,0.88775,cluster3
1,12700,0.957617,cluster13
1,35900,0.6311,cluster6
1,23900,0.956683,cluster13
1,84900,2.514433,cluster11
1,141700,0.37975,cluster11
0,194900,0.976633,cluster8
1,55700,0.9804,cluster19
1,71600,0.803567,cluster11
1,130900,0.855933,cluster19
1,70500,1.0227,cluster12
1,101100,1.005533,cluster19
1,51700,0.313283,cluster11
1,80000,1.14115,cluster2
1,70100,0.7197,cluster11
1,104700,0.60565,cluster11
1,2000,1.568933,cluster13
1,164600,0.587317,cluster11
1,170500,1.320883,cluster2
1,30500,1.664867,cluster13
1,235200,3.39585,cluster2
1,30000,0.8555,cluster13
0,133400,0.457867,cluster8
1,84600,1.139417,cluster13
1,15200,0.959017,cluster13
1,121300,0.428433,cluster11
1,52100,1.14965,cluster19
0,211600,1.270267,cluster14
1,52900,0.541267,cluster6
1,134000,0.776067,cluster12
0,53200,0.5656,cluster15
0,111500,0.990683,cluster14
1,43300,1.050367,cluster19
1,200,2.662617,cluster1
1,2200,0.853133,cluster13
0,102400,0.889817,cluster7
1,4500,0.96635,cluster13
1,130200,0.7737,cluster19
1,75500,1.14585,cluster2
1,110900,0.711583,cluster9
1,111200,0.515067,cluster11
1,80900,1.3837,cluster2
1,113600,1.419817,cluster12
0,112200,0.4492,cluster8
1,155000,1.168783,cluster2
0,35000,0.951917,cluster15
1,144900,0.541783,cluster11
0,121400,0.335367,cluster8
1,190300,2.30845,cluster5
1,95500,0.88565,cluster13
1,25800,0.96325,cluster13
1,130700,0.860633,cluster19
0,75000,0.937683,cluster18
1,120700,0.96445,cluster19
1,3400,1.07605,cluster13
1,13300,1.13975,cluster13
1,81300,0.7534,cluster11
0,65700,0.862817,cluster15
1,161600,1.10445,cluster2
1,105000,0.838233,cluster13
0,92100,0.959917,cluster18
1,84800,1.2553,cluster19
0,700,0.863517,cluster18
1,141700,0.840667,cluster19
0,213600,0.55485,cluster8
1,184500,0.972333,cluster9
0,162500,0.999233,cluster7
0,222900,1.2262,cluster14
1,112100,1.038567,cluster19
1,160200,1.11165,cluster19
1,170300,1.4057,cluster2
1,53800,0.539433,cluster6
1,152100,0.381683,cluster19
1,182800,1.77675,cluster5
1,94700,1.0447,cluster13
0,32900,0.423467,cluster15
0,175500,1.650033,cluster17
0,182400,1.41625,cluster7
1,84500,1.70305,cluster13
1,12200,1.652717,cluster13
1,83300,0.731067,cluster11
0,162800,1.423183,cluster7
1,174600,2.031967,cluster2
0,90000,1.473317,cluster18
1,75700,1.146217,cluster2
0,105200,1.4501,cluster18
0,21700,1.071617,cluster18
1,11200,0.982633,cluster13
1,191700,1.690217,cluster4
0,181600,1.55605,cluster7
0,52000,0.5106,cluster15
1,10900,0.943617,cluster13
0,55500,1.00645,cluster15
1,183900,1.742333,cluster5
0,75100,2.183217,cluster17
0,13600,1.344833,cluster18
1,82100,0.520067,cluster11
1,40300,0.553933,cluster6
1,54800,0.55255,cluster6
1,2000,1.699433,cluster13
1,214600,1.31755,cluster4
1,180200,1.079117,cluster9
0,51300,0.789483,cluster15
1,200500,0.919267,cluster3
0,55700,0.98425,cluster15
1,85700,1.536517,cluster19
0,80500,1.00065,cluster7
1,200800,0.91175,cluster3
1,84200,3.184067,cluster13
1,174700,1.504633,cluster2
1,10100,1.127683,cluster13
1,193800,1.74535,cluster0
1,172100,1.5347,cluster2
1,43100,0.538383,cluster6
1,72200,2.0677,cluster13
1,203700,0.730617,cluster9
1,30300,0.666083,cluster19
1,93000,0.659433,cluster11
1,40100,0.554,cluster6
0,24600,0.966417,cluster18
1,101700,1.073,cluster2
1,83700,1.658783,cluster13
1,173300,1.0609,cluster3
1,234900,1.7933,cluster5
1,230800,1.238817,cluster4
1,114900,0.995683,cluster11
1,122200,0.450417,cluster11
0,43000,0.3199,cluster15
1,63200,0.2974,cluster11
1,21900,1.475117,cluster13
0,44800,1.01595,cluster15
1,193700,1.7567,cluster0
1,210000,1.078567,cluster4
1,131500,0.949733,cluster19
1,83900,1.669067,cluster13
1,143700,1.0114,cluster0
1,42100,0.9819,cluster19
1,233100,1.345483,cluster5
1,130500,0.95135,cluster12
1,141300,0.840933,cluster19
1,74100,6.00025,cluster11
1,205400,0.729633,cluster9
0,212400,1.239433,cluster14
0,193100,0.4916,cluster14
1,121600,0.40845,cluster19
1,192900,1.308967,cluster4
0,1300,1.026733,cluster18
1,95400,0.798,cluster13
1,25700,0.959117,cluster13
0,13600,1.087583,cluster18
1,62200,1.402783,cluster19
1,71000,2.00985,cluster12
1,3200,1.0692,cluster13
0,14100,1.357917,cluster18
0,82200,1.042683,cluster7
1,190900,1.3294,cluster2
1,213900,1.5438,cluster0
1,194300,0.471917,cluster3
1,63600,0.87295,cluster9
1,31400,0.969817,cluster19
1,230300,0.602,cluster3
1,20300,1.464283,cluster13
1,43200,1.01825,cluster6
1,161100,1.029633,cluster2
1,155000,1.614533,cluster2
1,174400,2.043917,cluster2
1,163600,1.205517,cluster5
1,10000,0.8662,cluster13
1,202300,0.8227,cluster3
1,100,1.071033,cluster13
0,190000,2.482083,cluster10
1,112800,0.431433,cluster11
0,42300,0.326,cluster15
1,143100,1.135883,cluster0
1,92400,1.123983,cluster19
1,81000,0.769633,cluster19
1,42200,0.536067,cluster6
1,41200,0.417817,cluster11
1,181100,1.5303,cluster12
1,43900,0.406567,cluster19
0,31700,0.43355,cluster15
1,42100,0.413417,cluster11
1,70900,1.211167,cluster12
1,95100,1.9335,cluster13
1,120800,0.503917,cluster11
0,134700,0.542533,cluster8
1,131300,0.47665,cluster11
1,85600,1.528883,cluster19
1,201600,1.029217,cluster4
0,164000,1.288933,cluster7
1,71700,2.0327,cluster2
1,84100,1.661867,cluster13
0,75900,1.196567,cluster17
1,3400,1.0739,cluster13
0,40000,0.425133,cluster15
1,202300,1.274833,cluster3
1,114100,0.428167,cluster11
1,500,2.82395,cluster13
0,20600,1.077217,cluster18
1,145900,1.373083,cluster4
1,33100,0.42095,cluster11
1,220400,0.522983,cluster4
1,51100,0.57125,cluster6
0,11200,1.0722,cluster18
0,70000,0.30605,cluster15
1,220100,1.202517,cluster0
0,93900,6.489233,cluster17
1,131600,0.973383,cluster19
1,62400,2.25115,cluster19
1,15300,0.959083,cluster13
1,114300,0.403217,cluster11
1,10100,0.979417,cluster13
1,225700,0.92375,cluster3
1,63500,1.3308,cluster19
1,90300,2.735267,cluster13
0,121900,1.193383,cluster14
1,85500,1.2931,cluster19
0,111400,0.994483,cluster14
0,113400,2.2807,cluster8
0,170700,1.702167,cluster17
1,12600,0.405967,cluster11
1,211600,0.6326,cluster4
1,162900,1.195567,cluster2
0,94900,2.95695,cluster7
1,115700,0.655833,cluster11
1,72100,3.371617,cluster13
1,172600,2.424633,cluster12
1,141100,0.76615,cluster19
0,63900,0.626583,cluster15
1,92700,0.755867,cluster11
0,203900,0.84595,cluster8
1,161500,0.806183,cluster3
0,23100,1.514067,cluster18
1,34000,0.5245,cluster11
1,103000,2.092217,cluster16
1,100500,1.011733,cluster19
1,63500,0.872733,cluster9
1,124800,1.744983,cluster12
1,132900,0.54405,cluster11
0,65600,1.493283,cluster14
1,102400,0.658433,cluster11
1,223900,1.190717,cluster0
0,71900,1.41565,cluster18
1,163100,1.308283,cluster5
1,150700,1.04835,cluster19
1,180000,1.0791,cluster9
1,62100,1.36225,cluster19
0,12700,0.968133,cluster18
0,121300,0.342767,cluster8
0,54600,0.968217,cluster15
0,221900,1.126383,cluster14
0,211700,0.862067,cluster14
1,112600,0.4605,cluster11
1,110300,1.266467,cluster2
0,113500,0.37105,cluster8
1,121400,0.9607,cluster19
1,150500,1.175633,cluster4
1,35000,0.669417,cluster6
1,91600,0.7042,cluster11
1,74900,1.120033,cluster2
0,72600,3.366267,cluster7
0,62400,0.540367,cluster15
0,72500,2.0409,cluster18
1,62800,1.981567,cluster6
0,210400,0.33705,cluster8
1,184400,1.040683,cluster9
0,180200,1.969683,cluster17
1,132400,0.451033,cluster11
1,11000,1.467783,cluster13
0,221200,0.904017,cluster14
1,41900,0.945333,cluster19
1,85100,2.2817,cluster11
0,194000,1.0727,cluster8
1,145100,0.5492,cluster3
1,80600,1.165683,cluster13
0,81900,1.231233,cluster18
0,123400,0.846967,cluster8
0,233200,1.262417,cluster7
1,42600,1.092983,cluster6
0,212100,0.535367,cluster8
1,163400,1.24575,cluster5
1,201600,1.275417,cluster3
1,181900,1.431383,cluster2
1,213200,1.243333,cluster4
1,112800,1.332983,cluster19
1,51700,0.321083,cluster11
1,142300,0.360983,cluster11
1,64600,1.105,cluster9
1,75300,2.1116,cluster13
1,114700,0.454033,cluster11
1,172600,2.86405,cluster5
1,50900,1.05685,cluster19
1,120400,0.50195,cluster11
0,153400,1.700133,cluster7
1,65100,0.606283,cluster11
1,183300,2.16265,cluster2
1,94800,1.044233,cluster13
0,171000,1.725483,cluster17
1,50600,0.4472,cluster6
1,111400,0.328567,cluster11
1,40400,0.427033,cluster11
1,203000,1.69575,cluster4
0,145300,1.144467,cluster14
1,223400,0.8408,cluster9
1,175400,1.5049,cluster2
0,130500,0.875967,cluster14
1,153000,0.511683,cluster11
1,234600,1.400033,cluster5
1,112800,1.409517,cluster12
0,52500,0.551,cluster15
1,104000,0.385083,cluster11
0,113200,0.374467,cluster8
1,52000,0.9878,cluster19
1,215500,1.22995,cluster0
0,200000,1.420683,cluster14
0,150300,1.109933,cluster14
1,85600,1.713667,cluster19
1,73900,1.000567,cluster9
1,115800,0.9828,cluster19
0,105800,1.72445,cluster18
1,202100,6.281967,cluster4
0,101900,5.271017,cluster17
1,100000,2.462183,cluster16
1,94400,1.04165,cluster2
1,233200,1.49745,cluster2
1,150800,1.293683,cluster4
1,23100,0.966017,cluster13
0,112200,2.154733,cluster8
1,5100,1.08065,cluster13
0,133700,0.448067,cluster8
1,103600,0.372183,cluster13
1,194100,0.961267,cluster4
1,22900,1.074383,cluster13
1,34100,0.55805,cluster6
0,14200,1.3639,cluster18
1,41000,0.559417,cluster6
0,95300,5.19965,cluster17
0,194500,0.57625,cluster8
1,40700,0.422867,cluster6
1,121500,0.933517,cluster12
1,223000,0.875933,cluster4
1,174900,2.341067,cluster2
1,161500,0.828683,cluster9
1,184600,1.752183,cluster0
0,114400,0.881717,cluster8
0,64200,0.981183,cluster15
1,121900,0.4913,cluster11
1,105100,1.13775,cluster13
1,34100,0.422067,cluster11
0,195600,0.4982,cluster8
0,51500,0.746333,cluster15
0,125400,0.462367,cluster8
1,140200,0.589983,cluster11
1,43900,0.86015,cluster6
0,213800,0.578617,cluster8
0,64700,0.943233,cluster15
1,71700,3.480483,cluster13
1,203900,2.462367,cluster4
1,94200,0.545783,cluster11
1,122300,2.8246,cluster12
0,152400,3.82555,cluster17
1,145800,0.622417,cluster3
0,22100,0.973817,cluster18
1,91200,1.132483,cluster13
0,12200,1.0904,cluster18
1,104100,0.612317,cluster11
1,180800,1.970367,cluster5
1,30500,0.999317,cluster13
1,44200,0.41415,cluster11
1,33600,0.518867,cluster11
1,235700,1.336067,cluster5
0,22000,1.07565,cluster18
1,175000,2.069683,cluster2
1,214700,1.169183,cluster0
0,113100,2.159467,cluster8
0,230800,1.337717,cluster14
1,192700,0.808583,cluster3
1,30100,0.9716,cluster13
1,72000,0.899217,cluster11
1,154100,0.582533,cluster3
1,161400,0.798183,cluster9
1,110000,1.241967,cluster2
0,213400,0.567333,cluster8
0,62300,0.537367,cluster15
0,44400,0.4229,cluster15
1,233100,1.457067,cluster5
0,212900,1.218283,cluster14
1,101600,0.93535,cluster11
0,91000,1.4762,cluster17
1,14500,1.6476,cluster13
1,100900,0.6403,cluster11
1,62700,1.553017,cluster11
1,144700,0.55535,cluster3
1,231300,1.119633,cluster2
1,25200,1.161083,cluster19
0,224200,0.7098,cluster8
1,142600,0.373017,cluster11
1,161400,1.057717,cluster2
1,220400,0.70665,cluster9
0,160700,4.943133,cluster17
0,82900,1.205783,cluster7
1,122600,0.5278,cluster11
1,60400,0.88415,cluster19
0,3400,1.367217,cluster18
0,130400,0.875817,cluster14
1,203500,1.431133,cluster0
1,212700,0.74915,cluster4
1,3900,2.620333,cluster1
0,33000,0.430317,cluster15
1,124000,0.4312,cluster11
1,232200,5.719617,cluster2
1,110300,1.0305,cluster19
1,3600,1.1395,cluster13
0,130300,0.911517,cluster14
1,24400,1.214483,cluster13
1,45000,1.010083,cluster19
1,80500,1.118633,cluster13
1,160700,1.356017,cluster2
0,133600,0.447783,cluster8
0,95200,4.921833,cluster17
0,170900,1.747217,cluster17
1,143200,0.959,cluster0
1,143500,1.301933,cluster12
1,60900,0.2869,cluster11
1,210500,0.823533,cluster4
1,31700,0.310283,cluster11
0,2000,0.9793,cluster18
1,132300,0.734267,cluster9
0,232800,1.260967,cluster7
1,72000,3.359533,cluster13
1,165400,1.15575,cluster5
0,223300,1.21925,cluster14
1,43900,0.42065,cluster11
0,193500,1.1485,cluster8
1,170700,1.415933,cluster2
0,162700,1.4241,cluster17
1,52400,1.0977,cluster6
1,94500,1.14975,cluster13
1,83800,2.940167,cluster2
0,193800,0.4671,cluster8
1,222400,1.154667,cluster4
1,15000,1.471917,cluster13
1,50600,0.46135,cluster19
0,73300,1.059117,cluster18
0,32000,0.528933,cluster15
1,145000,0.547883,cluster3
1,225700,1.175183,cluster0
1,144600,0.956833,cluster0
0,173800,1.501783,cluster7
1,65900,1.296717,cluster12
0,163100,0.998767,cluster7
1,232100,1.2501,cluster5
0,90700,1.8594,cluster17
1,145100,0.877333,cluster4
1,230000,2.327617,cluster4
1,231800,2.9763,cluster2
1,51500,0.321417,cluster11
1,213800,1.366183,cluster0
1,123700,1.2118,cluster12
0,110500,1.071567,cluster7
1,23700,1.21085,cluster13
1,20400,1.171383,cluster13
1,81600,0.872933,cluster3
1,73800,1.018233,cluster9
0,235400,1.06325,cluster7
0,122500,0.6751,cluster8
0,232100,2.62035,cluster1
1,205100,4.432117,cluster4
