Day,' Time','use [kW]',Cluster
1,205500,3.0312,cluster5
1,205500,3.0312,cluster5
1,205500,3.0312,cluster5
1,205400,3.021983,cluster5
1,205400,3.021983,cluster5
1,205400,3.021983,cluster5
1,205400,3.021983,cluster5
1,205400,3.021983,cluster5
1,205400,3.021983,cluster5
1,205400,3.021983,cluster5
1,205400,3.021983,cluster5
1,205400,3.021983,cluster5
1,205400,3.021983,cluster5
1,205400,3.021983,cluster5
1,205400,3.021983,cluster5
1,205400,3.021983,cluster5
1,205400,3.021983,cluster5
1,205400,3.021983,cluster5
1,205400,3.021983,cluster5
1,205400,3.021983,cluster5
1,205400,3.021983,cluster5
1,205400,3.021983,cluster5
1,205400,3.021983,cluster5
1,205400,3.021983,cluster5
1,205400,3.021983,cluster5
1,205400,3.021983,cluster5
1,205400,3.021983,cluster5
1,205400,3.021983,cluster5
1,205400,3.021983,cluster5
1,205400,3.021983,cluster5
1,205400,3.021983,cluster5
1,205400,3.021983,cluster5
1,205400,3.021983,cluster5
1,205400,3.021983,cluster5
1,205400,3.021983,cluster5
1,205400,3.021983,cluster5
1,205400,3.021983,cluster5
1,205400,3.021983,cluster5
1,205300,3.03045,cluster5
1,205300,3.03045,cluster5
1,205300,3.03045,cluster5
1,205300,3.03045,cluster5
1,205300,3.03045,cluster5
1,205300,3.03045,cluster5
1,205300,3.03045,cluster5
1,205300,3.03045,cluster5
1,205300,3.03045,cluster5
1,205300,3.03045,cluster5
1,205300,3.03045,cluster5
1,205300,3.03045,cluster5
1,205300,3.03045,cluster5
1,205300,3.03045,cluster5
1,205300,3.03045,cluster5
1,205300,3.03045,cluster5
1,205300,3.03045,cluster5
1,205300,3.03045,cluster5
1,205300,3.03045,cluster5
1,205300,3.03045,cluster5
1,205300,3.03045,cluster5
1,205300,3.03045,cluster5
1,205300,3.03045,cluster5
1,205300,3.03045,cluster5
1,205300,3.03045,cluster5
1,205300,3.03045,cluster5
1,205300,3.03045,cluster5
1,205300,3.03045,cluster5
1,205300,3.03045,cluster5
1,205300,3.03045,cluster5
1,205300,3.03045,cluster5
1,205300,3.03045,cluster5
1,205300,3.03045,cluster5
1,205300,3.03045,cluster5
1,205300,3.03045,cluster5
1,204900,2.473,cluster20
1,204900,2.473,cluster20
1,204900,2.473,cluster20
1,204900,2.473,cluster20
1,204900,2.473,cluster20
1,204900,2.473,cluster20
1,204900,2.473,cluster20
1,204900,2.473,cluster20
1,204900,2.473,cluster20
1,204900,2.473,cluster20
1,204900,2.473,cluster20
1,204900,2.473,cluster20
1,204800,2.752417,cluster2
1,204800,2.752417,cluster2
1,204700,2.606517,cluster2
1,204700,2.606517,cluster2
1,204600,2.59265,cluster2
1,204600,2.59265,cluster2
1,204500,2.019433,cluster21
1,204500,2.019433,cluster21
1,204400,1.913467,cluster21
1,204400,1.913467,cluster21
1,204300,1.9427,cluster21
1,204300,1.9427,cluster21
1,204200,2.611167,cluster2
1,204200,2.611167,cluster2
1,204100,2.735333,cluster2
1,204100,2.735333,cluster2
1,204000,2.724467,cluster2
1,204000,2.724467,cluster2
1,203900,2.699583,cluster2
1,203900,2.699583,cluster2
1,203800,2.622283,cluster2
1,203800,2.622283,cluster2
1,203700,1.965533,cluster21
1,203700,1.965533,cluster21
1,203600,1.9835,cluster21
1,203600,1.9835,cluster21
1,203500,2.052417,cluster21
1,203500,2.052417,cluster21
1,203400,3.022967,cluster5
1,203400,3.022967,cluster5
1,203400,3.022967,cluster5
1,203400,3.022967,cluster5
1,203400,3.022967,cluster5
1,203400,3.022967,cluster5
1,203400,3.022967,cluster5
1,203400,3.022967,cluster5
1,203400,3.022967,cluster5
1,203400,3.022967,cluster5
1,203400,3.022967,cluster5
1,203400,3.022967,cluster5
1,203400,3.022967,cluster5
1,203400,3.022967,cluster5
1,203400,3.022967,cluster5
1,203400,3.022967,cluster5
1,203400,3.022967,cluster5
1,203400,3.022967,cluster5
1,203400,3.022967,cluster5
1,203400,3.022967,cluster5
1,203400,3.022967,cluster5
1,203400,3.022967,cluster5
1,203400,3.022967,cluster5
1,203400,3.022967,cluster5
1,203400,3.022967,cluster5
1,203400,3.022967,cluster5
1,203400,3.022967,cluster5
1,203400,3.022967,cluster5
1,203400,3.022967,cluster5
1,203400,3.022967,cluster5
1,203400,3.022967,cluster5
1,203400,3.022967,cluster5
1,203400,3.022967,cluster5
1,203400,3.022967,cluster5
1,203400,3.022967,cluster5
1,203300,3.0128,cluster5
1,203300,3.0128,cluster5
1,203300,3.0128,cluster5
1,203300,3.0128,cluster5
1,203300,3.0128,cluster5
1,203300,3.0128,cluster5
1,203300,3.0128,cluster5
1,203300,3.0128,cluster5
1,203300,3.0128,cluster5
1,203300,3.0128,cluster5
1,203300,3.0128,cluster5
1,203300,3.0128,cluster5
1,203300,3.0128,cluster5
1,203300,3.0128,cluster5
1,203300,3.0128,cluster5
1,203300,3.0128,cluster5
1,203300,3.0128,cluster5
1,203300,3.0128,cluster5
1,203300,3.0128,cluster5
1,203300,3.0128,cluster5
1,203300,3.0128,cluster5
1,203300,3.0128,cluster5
1,203300,3.0128,cluster5
1,203300,3.0128,cluster5
1,203300,3.0128,cluster5
1,203300,3.0128,cluster5
1,203300,3.0128,cluster5
1,203300,3.0128,cluster5
1,203300,3.0128,cluster5
1,203300,3.0128,cluster5
1,203300,3.0128,cluster5
1,203300,3.0128,cluster5
1,203300,3.0128,cluster5
1,203300,3.0128,cluster5
1,203300,3.0128,cluster5
1,203200,3.004217,cluster5
1,203200,3.004217,cluster5
1,203200,3.004217,cluster5
1,203200,3.004217,cluster5
1,203200,3.004217,cluster5
1,203200,3.004217,cluster5
1,203200,3.004217,cluster5
1,203200,3.004217,cluster5
1,203200,3.004217,cluster5
1,203200,3.004217,cluster5
1,203200,3.004217,cluster5
1,203200,3.004217,cluster5
1,203200,3.004217,cluster5
1,203200,3.004217,cluster5
1,203200,3.004217,cluster5
1,203200,3.004217,cluster5
1,203200,3.004217,cluster5
1,203200,3.004217,cluster5
1,203200,3.004217,cluster5
1,203200,3.004217,cluster5
1,203200,3.004217,cluster5
1,203200,3.004217,cluster5
1,203200,3.004217,cluster5
1,203200,3.004217,cluster5
1,203200,3.004217,cluster5
